,s 11,s 12,s 21,s 22
3.344,(-0.3757666945-0.00709733367j),(0.8643038273+0.3918040097j),(0.8648633361+0.3935614526j),(0.2754638195+0.2369552553j)
3.3472,(-0.376367718-0.005736127496j),(0.8629587889+0.3921021819j),(0.863660574+0.3928388655j),(0.2756793797+0.2340513468j)
3.3504,(-0.3763672709-0.007366392761j),(0.8647515178+0.3863808215j),(0.8630312085+0.395624727j),(0.2753283679+0.2333010882j)
3.3536,(-0.3767437935-0.005591526628j),(0.8617807627+0.3924618959j),(0.8621475101+0.3928110003j),(0.2767186463+0.2330306768j)
3.3568,(-0.3774344623-0.006526887417j),(0.8622412682+0.3922219574j),(0.862690866+0.3931750655j),(0.2769606411+0.2333328128j)
3.36,(-0.3783982694-0.009263515472j),(0.8623159528+0.3919551075j),(0.8628147244+0.3921157122j),(0.2793794274+0.2344581187j)
3.3632,(-0.3773494363-0.009047091007j),(0.8629234433+0.392130971j),(0.8640065789+0.3926947117j),(0.2780196071+0.2341187149j)
3.3664,(-0.3783037066-0.009916707873j),(0.8624889255+0.3914796412j),(0.8629597425+0.3912218511j),(0.2799562216+0.233990252j)
3.3696,(-0.3777700961-0.01046281401j),(0.8618304729+0.3936740458j),(0.8624198437+0.3926320076j),(0.2794402242+0.2332679331j)
3.3728,(-0.3780678809-0.0105149895j),(0.861782074+0.3922705352j),(0.8618801832+0.3919025064j),(0.2801070511+0.2332072705j)
3.376,(-0.3778839707-0.01179254055j),(0.8624932766+0.3934180737j),(0.8633527756+0.3926493526j),(0.2801488042+0.2342050672j)
3.3792,(-0.3772310019-0.01212370396j),(0.8614553809+0.3952727318j),(0.8623811603+0.3944924772j),(0.2796390653+0.233630687j)
3.3824,(-0.3762904108-0.01263857819j),(0.861646831+0.3943789303j),(0.8626277447+0.3941224515j),(0.2802741826+0.2338892221j)
3.3856,(-0.3756962419-0.0134755522j),(0.8627178669+0.3946378231j),(0.8633468747+0.394479692j),(0.2797602415+0.2346227318j)
3.3888,(-0.3773557544-0.01513564587j),(0.8611745834+0.3966761827j),(0.8627302051+0.3946399391j),(0.2807713151+0.2337709665j)
3.392,(-0.3783576488-0.01412402093j),(0.8598064184+0.3949274123j),(0.860755384+0.3954466581j),(0.2818256915+0.2325073481j)
3.3952,(-0.3771722317-0.01694333553j),(0.8612789512+0.3964753151j),(0.8624599576+0.3953998089j),(0.2807754874+0.2341824174j)
3.3984,(-0.3781655431-0.01587225497j),(0.860239625+0.3956890702j),(0.8609343171+0.3956435919j),(0.2823308706+0.2327595949j)
3.4016,(-0.3774161637-0.01659353077j),(0.8609488606+0.3968291879j),(0.8616683483+0.3965698779j),(0.2818230391+0.2335433513j)
3.4048,(-0.3787972927-0.01750067994j),(0.8593357801+0.3975723684j),(0.8612482548+0.3963343501j),(0.2826600373+0.2333525717j)
3.408,(-0.377191931-0.01708591729j),(0.8597762585+0.3983368278j),(0.860676825+0.3982957602j),(0.2812710404+0.2327697426j)
3.4112,(-0.3803756237-0.01822294295j),(0.8588402271+0.3967962265j),(0.85998559+0.3966426253j),(0.2845751345+0.23255077j)
3.4144,(-0.379232794-0.01845756918j),(0.8582695127+0.3988870382j),(0.8595333695+0.3983151913j),(0.2825706303+0.2317211777j)
3.4176,(-0.3813582361-0.01894179732j),(0.8578182459+0.3961502314j),(0.8589859605+0.3968347907j),(0.2860387266+0.2317133397j)
3.4208,(-0.3803910613-0.02106903493j),(0.8585451841+0.3979355097j),(0.8598301411+0.3978497386j),(0.2849810123+0.2341925353j)
3.424,(-0.3817292154-0.01916524768j),(0.8574681282+0.3966403008j),(0.8581178784+0.3984190226j),(0.2854437828+0.2315579802j)
3.4272,(-0.381278187-0.0179223679j),(0.8551880717+0.3999894559j),(0.8560343981+0.400083065j),(0.2836721539+0.2295654118j)
3.4304,(-0.3806509674-0.02463061363j),(0.8606269956+0.3978799284j),(0.8615029454+0.3991988301j),(0.2865457535+0.2376022637j)
3.4336,(-0.3849624395-0.02054259181j),(0.8551170826+0.3957819641j),(0.8552337885+0.3975890875j),(0.2888365984+0.2285726666j)
3.4368,(-0.3830977976-0.02272021025j),(0.857044518+0.3978265226j),(0.8582264185+0.3975074887j),(0.2881168723+0.2327079773j)
3.44,(-0.3813125193-0.02433218993j),(0.8579972386+0.3989630938j),(0.8589886427+0.4007344544j),(0.2866334319+0.2343783081j)
3.4432,(-0.3810850978-0.02508758008j),(0.8583153486+0.3981686831j),(0.8593480587+0.4013640881j),(0.2868905962+0.2347447276j)
3.4464,(-0.3841720223-0.02654674649j),(0.8574311733+0.3962336779j),(0.8575842381+0.3978588879j),(0.2909386158+0.2326965332j)
3.4496,(-0.3814719319-0.02516314201j),(0.8569868207+0.4006149769j),(0.8579927683+0.4011450708j),(0.2865566909+0.2330826521j)
3.4528,(-0.3826762438-0.02836123854j),(0.8578008413+0.3977166414j),(0.858392477+0.3998930156j),(0.2901688218+0.2339308858j)
3.456,(-0.380171001-0.02825082839j),(0.8581007719+0.400141418j),(0.8585739136+0.4024941325j),(0.2877421081+0.2341577262j)
3.4592,(-0.3805790842-0.02865058556j),(0.8581399322+0.4011033475j),(0.8590888381+0.4019929767j),(0.2873004079+0.2344367951j)
3.4624,(-0.383030355-0.02656820416j),(0.8532498479+0.4016655982j),(0.8548465371+0.4035719335j),(0.2885035276+0.2295809984j)
3.4656,(-0.3790394366-0.03077030182j),(0.8581178188+0.40311113j),(0.8591656685+0.4046018422j),(0.2868181765+0.2352068424j)
3.4688,(-0.3827466071-0.0302587226j),(0.8562699556+0.4001864195j),(0.8569256663+0.4022601247j),(0.2903176844+0.23190552j)
3.472,(-0.3855068684-0.02731686831j),(0.8511070013+0.4019320607j),(0.8518680334+0.4034371078j),(0.2911128402+0.2261624038j)
3.4752,(-0.3834925294-0.03251256049j),(0.8552103043+0.400813669j),(0.8558003902+0.4027289748j),(0.2925707102+0.2319274247j)
3.4784,(-0.381529808-0.03712361306j),(0.8598442674+0.4005525112j),(0.8606755137+0.4009836614j),(0.2929856777+0.2378948778j)
3.4816,(-0.3792027533-0.04109810293j),(0.8621099591+0.4019109011j),(0.8632507324+0.402363658j),(0.2931703031+0.242370218j)
3.4848,(-0.3824161887-0.02940174937j),(0.8509994745+0.4059918225j),(0.8523830771+0.4082210064j),(0.2880520225+0.2276155204j)
3.488,(-0.3816147745-0.03384207189j),(0.8557274342+0.4046950042j),(0.856221199+0.4072310328j),(0.2897059321+0.2331539989j)
3.4912,(-0.38277632-0.0376415737j),(0.8571468592+0.402878046j),(0.8579179645+0.4040899277j),(0.2935529947+0.2356394678j)
3.4944,(-0.3849673271-0.03604063392j),(0.8531332612+0.4032917321j),(0.8545697927+0.4045529068j),(0.2947553098+0.2320216894j)
3.4976,(-0.3861097991-0.03509713709j),(0.8529283404+0.4026474953j),(0.8530759215+0.4052054286j),(0.2944105268+0.2300008982j)
3.5008,(-0.3853579462-0.03968749195j),(0.856687963+0.4012354612j),(0.8571527004+0.4039065838j),(0.2968754172+0.2353342772j)
3.504,(-0.3821727037-0.03834274411j),(0.854834199+0.4068945646j),(0.8567285538+0.4074752629j),(0.2923309207+0.2350112498j)
3.5072,(-0.3836995363-0.03548674285j),(0.8526319861+0.4061014056j),(0.8531460166+0.4090411961j),(0.2918216288+0.2314988375j)
3.5104,(-0.3833817244-0.03968723118j),(0.8544856906+0.4056985676j),(0.8563251495+0.4077194333j),(0.2937738001+0.2345855683j)
3.5136,(-0.3863472939-0.03885265067j),(0.8517484665+0.4035668373j),(0.8529496789+0.4052263796j),(0.2967980504+0.2307639122j)
3.5168,(-0.3859829605-0.03854427487j),(0.8519144654+0.4047755897j),(0.8519950509+0.4070277214j),(0.2956358194+0.230091691j)
3.52,(-0.3859333992-0.03983214498j),(0.8516362309+0.4038057327j),(0.8525448442+0.4067317545j),(0.2969968915+0.230776161j)
3.5232,(-0.3855580688-0.0403008759j),(0.8509318829+0.4055306911j),(0.8526564837+0.4068939388j),(0.2967264056+0.2308616191j)
3.5264,(-0.3868881762-0.03981941566j),(0.851367712+0.4045586884j),(0.8514851928+0.4075559974j),(0.2967504859+0.2298309207j)
3.5296,(-0.3864694834-0.04167415947j),(0.850150466+0.4054616392j),(0.8513740301+0.4075995386j),(0.2973681688+0.2296313643j)
3.5328,(-0.3865142465-0.04199387133j),(0.8499760628+0.4053579867j),(0.8511176705+0.4076702893j),(0.2977795303+0.228945002j)
3.536,(-0.3872963786-0.0423899591j),(0.8505344987+0.4054862857j),(0.8507955074+0.4076658189j),(0.2981821299+0.2292351425j)
3.5392,(-0.3877423108-0.04322197288j),(0.8503262997+0.4054051042j),(0.8506873846+0.4086138904j),(0.2983924448+0.229415372j)
3.5424,(-0.3867343664-0.04549066722j),(0.8492593169+0.4067237675j),(0.8505976796+0.4086732268j),(0.2989144325+0.2292936742j)
3.5456,(-0.3876509368-0.04502926767j),(0.8499467373+0.4055264294j),(0.850261867+0.4083805382j),(0.3002081513+0.2286301553j)
3.5488,(-0.3887821734-0.04368975013j),(0.8470199704+0.4071108699j),(0.8475366831+0.4099893272j),(0.2996447682+0.2259550393j)
3.552,(-0.3879650235-0.04731287062j),(0.8487794995+0.4083790183j),(0.8497560024+0.4105704725j),(0.3006290197+0.2291113734j)
3.5552,(-0.3870577216-0.04886242747j),(0.8493737578+0.4086085558j),(0.8507537842+0.4098633826j),(0.300824523+0.2305695266j)
3.5584,(-0.3906978369-0.04978046194j),(0.8492042422+0.403529942j),(0.8497225046+0.4072064459j),(0.3060397804+0.2278873771j)
3.5616,(-0.3884563446-0.05027279258j),(0.8488527536+0.4075577855j),(0.8503935337+0.4098824561j),(0.3036929667+0.2296954393j)
3.5648,(-0.3882193267-0.04960136861j),(0.8490144014+0.4081621766j),(0.849008441+0.4118047655j),(0.3021862209+0.2283845991j)
3.568,(-0.388748318-0.0520434007j),(0.8498552442+0.40711236j),(0.8505390882+0.4099742174j),(0.3052195609+0.2301236987j)
3.5712,(-0.3894503117-0.05114915967j),(0.8474698663+0.4083035886j),(0.8486762047+0.4103090167j),(0.3044689596+0.2286343575j)
3.5744,(-0.389221251-0.05083943903j),(0.8480136395+0.4084283113j),(0.8478514552+0.4117463827j),(0.3036757708+0.2276763469j)
3.5776,(-0.3893566132-0.05299888551j),(0.8491898775+0.406730026j),(0.8491904736+0.4105281234j),(0.3057251573+0.22941567j)
3.5808,(-0.3893949986-0.05450633168j),(0.8485208154+0.4087946117j),(0.8493945003+0.4107248783j),(0.3063848615+0.2300815284j)
3.584,(-0.3893999159-0.05313041061j),(0.8483174443+0.4076313376j),(0.8478643894+0.412391901j),(0.305500567+0.2285767198j)
3.5872,(-0.390334934-0.05305305868j),(0.8471836448+0.4079481959j),(0.8466560245+0.4112512767j),(0.3062072098+0.2278835028j)
3.5904,(-0.3882031441-0.05602670461j),(0.8486174345+0.4102267623j),(0.849412322+0.4126104116j),(0.3059358001+0.2306169271j)
3.5936,(-0.3903799057-0.05445961654j),(0.8472124338+0.4084035754j),(0.8468691111+0.4124165773j),(0.3061239421+0.2283432782j)
3.5968,(-0.390923351-0.055671826j),(0.8462110758+0.4081891775j),(0.8458269238+0.4119250774j),(0.3077678978+0.2269822806j)
3.6,(-0.3878933787-0.05558107048j),(0.8467598557+0.4119451642j),(0.8474397659+0.4149879217j),(0.3043634295+0.2294183671j)
3.6032,(-0.3901185691-0.05722507834j),(0.8456152081+0.4097402692j),(0.8459447622+0.4133241773j),(0.3071923256+0.2275286317j)
3.6064,(-0.3910727501-0.056369856j),(0.8459875584+0.4098539948j),(0.8459147215+0.4136408567j),(0.3072179258+0.2269287407j)
3.6096,(-0.3895927072-0.05725507438j),(0.8451446295+0.411398232j),(0.8458821177+0.4148933291j),(0.306550175+0.2276845872j)
3.6128,(-0.3905130923-0.05973077565j),(0.8459408879+0.4104146361j),(0.846167028+0.4131990075j),(0.3084760606+0.2280406803j)
3.616,(-0.3913856745-0.05910042673j),(0.8458438516+0.4092861116j),(0.8450986147+0.4130840898j),(0.3091250956+0.2264611572j)
3.6192,(-0.3897451758-0.0599758625j),(0.8453618288+0.4117140174j),(0.8459952474+0.4150573313j),(0.3075584173+0.227131173j)
3.6224,(-0.3909841478-0.05859346688j),(0.8416556716+0.4129093885j),(0.8423997164+0.4153267443j),(0.3069213927+0.224770233j)
3.6256,(-0.3917265534-0.0612895377j),(0.8452740908+0.4094844162j),(0.8448305726+0.4138385057j),(0.3105732501+0.2259863913j)
3.6288,(-0.3926486671-0.06268333644j),(0.8440520763+0.409491688j),(0.8436850905+0.4132620692j),(0.3124741912+0.2248040438j)
3.632,(-0.3929091096-0.06254331768j),(0.8425431252+0.409294188j),(0.8430029154+0.4129346013j),(0.3126511276+0.2236578763j)
3.6352,(-0.3908587992-0.06428910792j),(0.8453242779+0.4122166038j),(0.8445227742+0.4161580205j),(0.3112649322+0.2273328751j)
3.6384,(-0.3926261663-0.06646695733j),(0.8463981152+0.4094022214j),(0.8456106782+0.4140279293j),(0.3144907355+0.2267168015j)
3.6416,(-0.395259589-0.06629325449j),(0.842705965+0.407773912j),(0.8427438736+0.4110381007j),(0.3171368241+0.2229222357j)
3.6448,(-0.3919311762-0.06804995239j),(0.8460044861+0.411675334j),(0.8458063602+0.4154133797j),(0.3144299388+0.227868557j)
3.648,(-0.3923540413-0.06880542636j),(0.8438334465+0.4136269689j),(0.8442955613+0.4154199362j),(0.3148888946+0.2264573574j)
3.6512,(-0.391866833-0.07060281932j),(0.8459101319+0.4123628438j),(0.8463076353+0.4159465432j),(0.3163923621+0.2286728919j)
3.6544,(-0.3920289278-0.07057490945j),(0.8461551666+0.4126708806j),(0.8455004692+0.4168756902j),(0.315993309+0.2282494158j)
3.6576,(-0.3910731673-0.06960238516j),(0.8432586193+0.4156091809j),(0.8438683748+0.418962121j),(0.3135224581+0.227858752j)
3.6608,(-0.39013955-0.07167439163j),(0.8449896574+0.4167119563j),(0.8458920717+0.41917485j),(0.314632237+0.2300409377j)
3.664,(-0.3907561302-0.07097706199j),(0.8448609114+0.416136682j),(0.8445112705+0.4203833938j),(0.3143752813+0.2292747945j)
3.6672,(-0.3924125433-0.07171076536j),(0.8418058157+0.4155442119j),(0.8425575495+0.4186945856j),(0.3152326345+0.226564616j)
3.6704,(-0.3907457888-0.07169627398j),(0.8421427608+0.4183146954j),(0.8427915573+0.4209473133j),(0.3135065436+0.227763325j)
3.6736,(-0.3958828151-0.07270222902j),(0.8400813937+0.4097728133j),(0.8391139507+0.4144954979j),(0.3198717833+0.2219174355j)
3.6768,(-0.3922969699-0.07280693948j),(0.8403173685+0.4161628485j),(0.8408922553+0.419349134j),(0.3159399629+0.2252414525j)
3.68,(-0.3875846565-0.07230818272j),(0.8426645398+0.4244562984j),(0.843329072+0.4260434806j),(0.3104193211+0.2309444547j)
3.6832,(-0.3940142095-0.07566212118j),(0.8433378935+0.4117880464j),(0.842024684+0.4163068533j),(0.3209066987+0.2251578867j)
3.6864,(-0.3930517137-0.07237747312j),(0.8363875151+0.4182417989j),(0.8364979029+0.4210150838j),(0.3143312633+0.221634537j)
3.6896,(-0.3896661401-0.07478581369j),(0.8424094319+0.4195840657j),(0.8428778052+0.4249126017j),(0.3143936694+0.2282905579j)
3.6928,(-0.3930002451-0.07719032466j),(0.8401625156+0.4151987135j),(0.8412935734+0.4182997942j),(0.319901526+0.2244502306j)
3.696,(-0.3921093047-0.07480876148j),(0.839600563+0.4180065691j),(0.8389238119+0.4234197736j),(0.315398097+0.2241030931j)
3.6992,(-0.3901070952-0.08064308763j),(0.846472919+0.4177080393j),(0.847175777+0.4220012128j),(0.3204448521+0.2307978719j)
3.7024,(-0.3903186321-0.08182220906j),(0.845633328+0.4185371101j),(0.8457360268+0.4214221537j),(0.3214749098+0.2297753692j)
3.7056,(-0.3943397999-0.07725319266j),(0.8368006945+0.4163191915j),(0.8360952139+0.4213494956j),(0.3179065585+0.2206057757j)
3.7088,(-0.390796721-0.08317093551j),(0.8419904113+0.4234501719j),(0.8439201117+0.4221845269j),(0.3201649189+0.2280773222j)
3.712,(-0.3925233483-0.08021904528j),(0.8393422961+0.4172894359j),(0.8388131857+0.4222435653j),(0.3196621537+0.2236692011j)
3.7152,(-0.3940944076-0.08109045774j),(0.8400066495+0.4156267643j),(0.8386330009+0.421191752j),(0.3215797246+0.2225464582j)
3.7184,(-0.3917929828-0.08173020184j),(0.8390174508+0.4211874902j),(0.8394876719+0.4253229499j),(0.3192780614+0.2254032195j)
3.7216,(-0.3925195932-0.08302875608j),(0.8406506777+0.4184495509j),(0.839055717+0.423797816j),(0.3217049539+0.2249316275j)
3.7248,(-0.3948683143-0.0823020339j),(0.8356393576+0.4182247818j),(0.8353248835+0.4227961898j),(0.3211941719+0.2207003534j)
3.728,(-0.3943797946-0.0854479447j),(0.8354224563+0.4220671654j),(0.8378465772+0.4209637344j),(0.3234029114+0.2223785073j)
3.7312,(-0.3959421515-0.08488155901j),(0.836342752+0.4157572389j),(0.8361078501+0.4201539457j),(0.3254134059+0.2196582258j)
3.7344,(-0.3952223063-0.08580120653j),(0.836907506+0.4180018902j),(0.8368311524+0.4219548106j),(0.3248406947+0.2213253528j)
3.7376,(-0.3944365978-0.08649773896j),(0.8357515931+0.4201399386j),(0.8358681202+0.4241255522j),(0.3236606717+0.2225833088j)
3.7408,(-0.3947870135-0.08702646196j),(0.8357872963+0.41949597j),(0.835673213+0.4231705368j),(0.3250528872+0.221788913j)
3.744,(-0.3959938288-0.0870590955j),(0.8356295228+0.4176430702j),(0.8348087072+0.4214761555j),(0.3262872994+0.2199079394j)
3.7472,(-0.3948550224-0.08886750042j),(0.8339284658+0.4214205742j),(0.8350300789+0.4230775833j),(0.3256227374+0.2210566998j)
3.7504,(-0.3944577575-0.0900112018j),(0.8374669552+0.4202539027j),(0.8369994164+0.4249064326j),(0.3267044127+0.2233701497j)
3.7536,(-0.3952561021-0.09046749026j),(0.8374500275+0.4193873405j),(0.8364117146+0.4236953557j),(0.327619195+0.222314328j)
3.7568,(-0.3953317702-0.0907818377j),(0.8353328109+0.4191946387j),(0.8336663246+0.42429474j),(0.3271908462+0.2207120508j)
3.76,(-0.3929282129-0.09132971615j),(0.8348506689+0.4255732298j),(0.8353980184+0.4303706884j),(0.3238766491+0.2245433778j)
3.7632,(-0.3946095705-0.09265933931j),(0.8369528651+0.4213835001j),(0.8364601135+0.4252611995j),(0.3284133077+0.2226401269j)
3.7664,(-0.395786345-0.09495280683j),(0.8356249332+0.4193107486j),(0.8358358145+0.4216384888j),(0.3310998976+0.2201419771j)
3.7696,(-0.3946810365-0.09388398379j),(0.8348078728+0.4231484532j),(0.8350499868+0.4264141619j),(0.327948004+0.2217725813j)
3.7728,(-0.3947826922-0.09347251803j),(0.8349363208+0.4216013849j),(0.8333918452+0.4274863005j),(0.327645272+0.221108377j)
3.776,(-0.3938078582-0.09644065052j),(0.8363372087+0.4232337177j),(0.8364291191+0.426084578j),(0.3305485547+0.2227418721j)
3.7792,(-0.3946550488-0.09629747272j),(0.8369370699+0.4218781888j),(0.8352072835+0.4264902472j),(0.3305357099+0.2216394246j)
3.7824,(-0.3947412968-0.0967752412j),(0.8345573545+0.4237032533j),(0.8337078094+0.4278979599j),(0.3295265138+0.220946461j)
3.7856,(-0.3948597312-0.09808906913j),(0.8330575228+0.4247134328j),(0.8328020573+0.4267215729j),(0.3303482831+0.2196803242j)
3.7888,(-0.3944445848-0.09795728326j),(0.8335783482+0.4242275357j),(0.8335089087+0.4271733761j),(0.3305838406+0.2200681567j)
3.792,(-0.3957367539-0.09796464443j),(0.8333841562+0.4211247265j),(0.832139492+0.4271425307j),(0.3308697045+0.2182442546j)
3.7952,(-0.3945046067-0.0996857807j),(0.8330345154+0.4238517284j),(0.8325164318+0.4275887311j),(0.3317626715+0.2187878191j)
3.7984,(-0.3929818869-0.1000209525j),(0.833937645+0.4281721413j),(0.8327436447+0.4300302863j),(0.3306624293+0.2213855833j)
3.8016,(-0.3949314654-0.09930634499j),(0.8314196467+0.4235543013j),(0.8298299313+0.4284566045j),(0.3305648565+0.2173396796j)
3.8048,(-0.3943762183-0.1020551771j),(0.8326497674+0.4268779755j),(0.832421422+0.4290106297j),(0.3324454129+0.2196552604j)
3.808,(-0.394533217-0.1019746512j),(0.8331064582+0.4243830442j),(0.8311404586+0.428817153j),(0.3331266344+0.2187595069j)
3.8112,(-0.3964948058-0.1035092473j),(0.8326355219+0.4204157591j),(0.8314070702+0.4252927899j),(0.3359798789+0.2158018202j)
3.8144,(-0.3948259354-0.1037244201j),(0.8321126699+0.4256099463j),(0.8317124844+0.4292575121j),(0.333951354+0.2187345028j)
3.8176,(-0.3954325914-0.104030326j),(0.8311178088+0.4250327945j),(0.8296257257+0.4288222194j),(0.3334258199+0.2172804773j)
3.8208,(-0.3952857256-0.1054302379j),(0.8326594234+0.4241141677j),(0.8306340575+0.4290193319j),(0.3354708254+0.2179041952j)
3.824,(-0.3948384523-0.106593892j),(0.8320459127+0.4263000488j),(0.8319419622+0.4300723672j),(0.3356297016+0.2190975845j)
3.8272,(-0.3964270353-0.106421791j),(0.8285304308+0.4239453673j),(0.8273954988+0.4273383617j),(0.334744215+0.2148850858j)
3.8304,(-0.3961181641-0.107171163j),(0.8316838145+0.4241358042j),(0.8290537596+0.4290596247j),(0.3368245661+0.2167945057j)
3.8336,(-0.3943750858-0.1077335328j),(0.8303935528+0.4295581877j),(0.830071032+0.4329693317j),(0.334815979+0.2198258489j)
3.8368,(-0.395375073-0.1082919836j),(0.8305990696+0.4264988899j),(0.8298202157+0.4293983281j),(0.3365769088+0.2177791893j)
3.84,(-0.3961142898-0.1090570688j),(0.8315844536+0.4238110185j),(0.829333663+0.4287376404j),(0.338470757+0.2161693573j)
3.8432,(-0.3950857818-0.1103679687j),(0.8308321238+0.4286462069j),(0.8303436041+0.4314056635j),(0.3381478786+0.2186306417j)
3.8464,(-0.3956908882-0.110206306j),(0.8301814198+0.4273248315j),(0.8288139701+0.4315670729j),(0.3376792669+0.2175831944j)
3.8496,(-0.3949821293-0.1124012992j),(0.8324944377+0.4276488125j),(0.8308595419+0.4312764704j),(0.3406552076+0.2184476703j)
3.8528,(-0.3949450254-0.1111852229j),(0.8304345608+0.4296539426j),(0.8293474913+0.4338728786j),(0.3379202485+0.2187661827j)
3.856,(-0.3945919573-0.1133238375j),(0.8317147493+0.4296841621j),(0.8310522437+0.4314613342j),(0.3409704268+0.2181831449j)
3.8592,(-0.3954902589-0.1145669222j),(0.8306306601+0.427567035j),(0.8300023675+0.4303228855j),(0.3419812024+0.2161729634j)
3.8624,(-0.3964928389-0.1131825596j),(0.8251906633+0.4258688092j),(0.8235516548+0.4306236506j),(0.3374426067+0.2123498023j)
3.8656,(-0.3951170146-0.1156909391j),(0.8280174732+0.4307310581j),(0.8279129267+0.4317398071j),(0.3409578204+0.2156319767j)
3.8688,(-0.3942733705-0.1157683805j),(0.8303079009+0.431712091j),(0.8286711574+0.4361596107j),(0.3403497934+0.2188481838j)
3.872,(-0.3954366446-0.1160623208j),(0.8280577064+0.4290688634j),(0.8261620998+0.4334373474j),(0.3405700922+0.2153003067j)
3.8752,(-0.3958514929-0.1171160638j),(0.8257959485+0.4304714799j),(0.8252798915+0.4333204627j),(0.3399578035+0.2145050466j)
3.8784,(-0.3943964541-0.1179665104j),(0.8268121481+0.433506906j),(0.8258908987+0.4362479448j),(0.3399929404+0.2167331576j)
3.8816,(-0.3956568837-0.1196338609j),(0.8239358664+0.4313246906j),(0.8244973421+0.4317938983j),(0.3413620889+0.2130157351j)
3.8848,(-0.3965341747-0.1225341707j),(0.8328512311+0.422868371j),(0.8321605921+0.4257959127j),(0.3510310054+0.2108950913j)
3.888,(-0.3955256641-0.1212523878j),(0.8314938545+0.4280569255j),(0.8298446536+0.4328913689j),(0.347130686+0.2144663036j)
3.8912,(-0.3966544271-0.120478496j),(0.8215830326+0.4296817183j),(0.8210353255+0.431714952j),(0.3402908146+0.2103919089j)
3.8944,(-0.3966528773-0.1204517633j),(0.8205229044+0.4308323264j),(0.8200362325+0.4333794713j),(0.3395516276+0.2110036612j)
3.8976,(-0.3946906328-0.1230770797j),(0.8318659663+0.4301618338j),(0.8298378587+0.434561491j),(0.3486548662+0.2155916095j)
3.9008,(-0.3958298266-0.1242243201j),(0.8275358677+0.4291290045j),(0.8269696236+0.4317688644j),(0.3471546769+0.2120540142j)
3.904,(-0.3952866495-0.1271050721j),(0.8329207897+0.4254183769j),(0.8321353793+0.4280234873j),(0.3543041945+0.2112154216j)
3.9072,(-0.3959249556-0.1228323281j),(0.8206329346+0.4336391091j),(0.8190619349+0.4383375645j),(0.3399130106+0.2132952809j)
3.9104,(-0.3954674602-0.1224118918j),(0.8175697923+0.4380734861j),(0.8166224957+0.4426198304j),(0.3363169134+0.2157137245j)
3.9136,(-0.3946077824-0.1263374388j),(0.8300542831+0.4312129319j),(0.8291518688+0.4342511892j),(0.3501574397+0.2144228965j)
3.9168,(-0.3967907727-0.1270091236j),(0.8229404688+0.4274488389j),(0.8220264316+0.4305469096j),(0.3469535112+0.2078032643j)
3.92,(-0.3978512883-0.1278586686j),(0.8235993385+0.421767801j),(0.8211086988+0.4276546538j),(0.3486104608+0.2040039599j)
3.9232,(0.393906951+0.1276244968j),(0.8263067007+0.435441196j),(0.8253320456+0.4395871758j),(-0.3478002846-0.2157284021j)
3.9264,(0.3925784826+0.1274093688j),(0.8278749585+0.4451628029j),(0.8269134164+0.4478451014j),(-0.3467947841-0.2233506739j)
3.9296,(0.3963713348+0.129206121j),(0.8229734898+0.4291166067j),(0.8208397031+0.4344699085j),(-0.3474361002-0.2088783979j)
3.9328,(0.3965522945+0.1305523217j),(0.8207565546+0.4274149537j),(0.8198677301+0.4308513999j),(-0.3480685353-0.2046563327j)
3.936,(0.3940361738+0.1284562945j),(0.8210687041+0.4449276924j),(0.8206105232+0.4480450153j),(-0.3426665366-0.2199930549j)
3.9392,(0.3950399756+0.1316323876j),(0.8247808218+0.4347750545j),(0.8238316774+0.4382166862j),(-0.3496589065-0.2118877023j)
3.9424,(0.395396322+0.1334966123j),(0.8228750229+0.4333254099j),(0.8236101866+0.434550792j),(-0.3512147069-0.2084751427j)
3.9456,(0.3955118358+0.1333428919j),(0.8215132952+0.4327486753j),(0.8214017153+0.4351594746j),(-0.3490546644-0.2080507278j)
3.9488,(0.3950910866+0.1343286633j),(0.8255988955+0.4307784438j),(0.8240709901+0.4352650642j),(-0.3532610536-0.2079506814j)
3.952,(0.3947409093+0.1352776736j),(0.8268485665+0.4316429198j),(0.8266253471+0.4346954525j),(-0.355287075-0.2083610594j)
3.9552,(0.3965565562+0.1370405853j),(0.8222558498+0.4261250794j),(0.8218218088+0.4293141067j),(-0.3540326953-0.2013211995j)
3.9584,(0.3943314552+0.1363545805j),(0.8265408278+0.4354040027j),(0.8251612186+0.438075006j),(-0.3550391197-0.2103401273j)
3.9616,(0.3937987387+0.1366081238j),(0.8229430914+0.4428464174j),(0.8233240843+0.4430642724j),(-0.3524432778-0.2142917365j)
3.9648,(0.3945607543+0.1406272948j),(0.8336935043+0.4260774255j),(0.8325374722+0.4295610189j),(-0.3653588891-0.2036899924j)
3.968,(0.394672811+0.1403819919j),(0.8265206814+0.4313365221j),(0.8261079192+0.43377918j),(-0.3594174981-0.2056694627j)
3.9712,(0.3955489993+0.1384823173j),(0.8155838251+0.4377805293j),(0.8138712645+0.4414450526j),(-0.3472543061-0.2091154009j)
3.9744,(0.3959918916+0.1403418034j),(0.816683948+0.4321221411j),(0.8161123395+0.4355034828j),(-0.3514692783-0.2043646872j)
3.9776,(0.3942314982+0.1422024071j),(0.823289454+0.4369464815j),(0.8231470585+0.4388906658j),(-0.357606709-0.2086197585j)
