Frequency,S11,S21,S12,S22
638720000.0,(-8.74424453465877+165.489650185221j),(-0.699225894370914-123.373211530878j),(-0.707065423390525-123.364711168712j),(-8.79289107058444+128.038206832858j)
639360000.0,(-8.72535426391754+165.205301962695j),(-0.688453784645217-123.553250017021j),(-0.691977771955961-123.518991296417j),(-8.83664174708784+127.684901993131j)
640000000.0,(-8.68683928343204+165.344343021328j),(-0.722049628247253-123.594476918137j),(-0.693508983799374-123.769834502986j),(-8.80741071062914+128.000650282033j)
640640000.0,(-8.68594235908901+165.157475587171j),(-0.700194701019304-123.899647572694j),(-0.709356054265279-123.765063369177j),(-8.77529561797112+127.67022197909j)
641280000.0,(-8.72931742216847+165.296766488854j),(-0.700861039467868-123.980939454544j),(-0.69388555596105-123.856410297795j),(-8.81739197960371+127.297052117234j)
641920000.0,(-8.67744979342157+165.170464996275j),(-0.69745442297528-124.003567943765j),(-0.694646603148424-123.994703865407j),(-8.82528857889903+127.386352435111j)
642560000.0,(-8.69937101715711+165.267207449226j),(-0.698751295780137-124.339112109128j),(-0.682739095585194-124.104135282164j),(-8.78511693867132+127.183937409142j)
643200000.0,(-8.70342112024367+165.046621284016j),(-0.695590466704131-124.267805639101j),(-0.690225751102571-124.259498482931j),(-8.81110854584938+126.921772135977j)
643840000.0,(-8.66224866529786+164.61850611965j),(-0.702666846941444-124.546299313004j),(-0.700697836000839-124.460714890456j),(-8.79405984870685+126.991872693296j)
644480000.0,(-8.71850622797728+164.752062899763j),(-0.686487809907268-124.466260939851j),(-0.714007557356884-124.450037022863j),(-8.78188229262656+126.837627161272j)
645120000.0,(-8.61088664908941+164.721646373969j),(-0.723284413428144-124.71652805912j),(-0.683834024671161-124.679049460932j),(-8.74321474115996+126.349662833877j)
645760000.0,(-8.66544506109939+164.372974717366j),(-0.710548720451039-124.626845749641j),(-0.716266705489912-124.824608416464j),(-8.78585183449937+126.415108704717j)
646400000.0,(-8.62437925003518+164.188480680918j),(-0.705666339782997-125.062419594094j),(-0.697691640567008-124.923163381534j),(-8.74257363808424+126.533786689488j)
647040000.0,(-8.68017795284228+164.194424606923j),(-0.703675170303879-124.993719172856j),(-0.729235344213366-125.106635815519j),(-8.78605641697232+126.652413050256j)
647680000.0,(-8.68201604164677+164.09582827544j),(-0.690184481646613-125.12361016438j),(-0.710151804967826-125.069574926885j),(-8.77267521608143+126.259206063041j)
648320000.0,(-8.68933151962509+164.144919811119j),(-0.693030117416539-125.260049724832j),(-0.705492678852013-125.17103418796j),(-8.77926853159111+125.768930508152j)
