,s 11,s 12,s 21,s 22
2.7104,(-0.302341342+0.1187752336j),(0.9056416154+0.3464084268j),(0.9069582224+0.3447346687j),(0.1852540374+0.2493880838j)
2.7136,(-0.303579092+0.1156251132j),(0.9055016041+0.3445710838j),(0.9067094922+0.3433875442j),(0.1871341765+0.2524293959j)
2.7168,(-0.3062084913+0.11586456j),(0.9045523405+0.3455632627j),(0.9059410095+0.3427786231j),(0.1886431277+0.2515184283j)
2.72,(-0.304014802+0.1121311411j),(0.9056968689+0.3462734222j),(0.9065124989+0.3439225554j),(0.1859177053+0.2548629045j)
2.7232,(-0.3034029007+0.1141571775j),(0.9054228663+0.346619755j),(0.9062516093+0.3456237614j),(0.1854088455+0.2522132695j)
2.7264,(-0.3095857799+0.1191946715j),(0.9032071829+0.3469168544j),(0.9040725827+0.3456000984j),(0.1916067004+0.247055918j)
2.7296,(-0.3069121242+0.1138795763j),(0.9042204618+0.3466445506j),(0.9050143957+0.3453664482j),(0.1880669445+0.2517571747j)
2.7328,(-0.3059501648+0.1136324778j),(0.9042547345+0.3476872444j),(0.9048736095+0.3457321227j),(0.187828511+0.2519732416j)
2.736,(-0.3080135584+0.1149908379j),(0.9034540653+0.3474021554j),(0.9044875503+0.3458442986j),(0.1895414591+0.2501669526j)
2.7392,(-0.3069016933+0.111389704j),(0.9040672183+0.3477193117j),(0.90536654+0.3455159664j),(0.188603878+0.2536444664j)
2.7424,(-0.304273665+0.1173029318j),(0.9043315649+0.3498610854j),(0.9055203795+0.3490465581j),(0.1854721457+0.247898072j)
2.7456,(-0.3072212636+0.114074178j),(0.9030780196+0.3486894071j),(0.9045315981+0.3478270173j),(0.188613832+0.2501026988j)
2.7488,(-0.3125867844+0.1056906208j),(0.9027988911+0.3462162614j),(0.9033501744+0.3453654051j),(0.1944773197+0.2580134571j)
2.752,(-0.3120805621+0.1058338359j),(0.9023192525+0.3470626473j),(0.9034026861+0.3449789286j),(0.1931612492+0.2577191293j)
2.7552,(-0.3111676872+0.1165906042j),(0.9014702439+0.3511633575j),(0.9022382498+0.3497829735j),(0.1917139292+0.2468486577j)
2.7584,(-0.3124125004+0.1130608693j),(0.9016985297+0.3489512205j),(0.9022898078+0.348626256j),(0.1933653504+0.2506828308j)
2.7616,(-0.3141407073+0.1102963239j),(0.9012032747+0.3500806987j),(0.9017944932+0.3486711681j),(0.1949724704+0.2531298101j)
2.7648,(-0.3106286526+0.1094808578j),(0.9025605321+0.3494277j),(0.9033436775+0.3489629328j),(0.1912192702+0.2544043064j)
2.768,(-0.3182095885+0.110963434j),(0.9000524282+0.3496228158j),(0.9008480906+0.3478275537j),(0.1984491944+0.2528469265j)
2.7712,(-0.3062089682+0.1092266813j),(0.9034971595+0.3526738286j),(0.9045571685+0.3506011963j),(0.1864608526+0.2548517585j)
2.7744,(-0.3107727766+0.1082063317j),(0.9021399021+0.3508178592j),(0.9029058218+0.3504420817j),(0.1911663413+0.2550069988j)
2.7776,(-0.3235749006+0.1054969281j),(0.8981044292+0.3488561809j),(0.8988071084+0.3472276926j),(0.2047954947+0.2569535971j)
2.7808,(-0.3220420778+0.09761815518j),(0.9002128839+0.3473311961j),(0.9008362293+0.3453147709j),(0.2035074234+0.2651560605j)
2.784,(-0.315903455+0.1111560315j),(0.9002782106+0.3512135148j),(0.9001814127+0.3510144353j),(0.1955711544+0.2514092326j)
2.7872,(-0.313575387+0.1041763127j),(0.9013666511+0.3510226607j),(0.9027127624+0.3487810493j),(0.1930341721+0.2583595514j)
2.7904,(-0.3132229745+0.1016006544j),(0.9019930363+0.3512721062j),(0.9024037719+0.3489275277j),(0.1930748522+0.2604493797j)
2.7936,(-0.3289714754+0.1014597192j),(0.8968901634+0.3483466506j),(0.897767961+0.3476752341j),(0.2091489732+0.2598101199j)
2.7968,(-0.3217005134+0.1066079065j),(0.8984615207+0.3526647091j),(0.8993571997+0.3496821523j),(0.2015713155+0.2550144494j)
2.8,(-0.3163486719+0.1000653282j),(0.9011499882+0.3524058163j),(0.9015424848+0.3499174714j),(0.1956468076+0.2613430917j)
2.8032,(-0.3088351786+0.1008132398j),(0.9027342796+0.3538986742j),(0.903067112+0.3521325886j),(0.1869285554+0.2605459988j)
2.8064,(-0.308221221+0.1041840613j),(0.902271688+0.3552599549j),(0.902839601+0.3534554839j),(0.1862954795+0.2564157844j)
2.8096,(-0.3210952878+0.1040261388j),(0.8980953097+0.354059428j),(0.8995412588+0.3520342112j),(0.2004018128+0.2556528151j)
2.8128,(-0.3150960207+0.1056481227j),(0.8997738957+0.3547195494j),(0.9003735781+0.3545651138j),(0.193703711+0.2530850172j)
2.816,(-0.3168197274+0.1050655246j),(0.8992061615+0.3555614054j),(0.8998753428+0.3534126282j),(0.1962949634+0.2542861402j)
2.8192,(-0.3173395097+0.1056311503j),(0.8984500766+0.3556534052j),(0.89882195+0.354434222j),(0.1963736713+0.2530289888j)
2.8224,(-0.321991384+0.1005772054j),(0.8982886672+0.3539350033j),(0.8991885781+0.3529488444j),(0.201882571+0.2572968304j)
2.8256,(-0.31722036+0.1050975472j),(0.8986655474+0.3564926386j),(0.8992339969+0.3552882969j),(0.1960098445+0.2530345321j)
2.8288,(-0.3211824298+0.1037638932j),(0.8976305723+0.3549966812j),(0.8974891901+0.3542485833j),(0.2010186315+0.2541193068j)
2.832,(-0.320207864+0.1003390402j),(0.8981099129+0.3558084369j),(0.8992411494+0.3546043038j),(0.1998617947+0.2568383217j)
2.8352,(-0.3211354613+0.1009039581j),(0.8981429935+0.3548735082j),(0.898756206+0.3546399474j),(0.2004665583+0.2561168671j)
2.8384,(-0.3205332756+0.09961585701j),(0.8982707858+0.3552593887j),(0.8988101482+0.3542098403j),(0.1998765171+0.2581596076j)
2.8416,(-0.3211389184+0.09781322628j),(0.8985189795+0.356461674j),(0.8986632824+0.3549548686j),(0.1998142302+0.2587326169j)
2.8448,(-0.3212708831+0.1028894931j),(0.8974368572+0.3571629226j),(0.8976100683+0.3572873175j),(0.1997402608+0.2542383969j)
2.848,(-0.325517863+0.1015878469j),(0.8959499002+0.3563015461j),(0.8958977461+0.3561647534j),(0.203904897+0.2540777922j)
2.8512,(-0.3207625449+0.09897360206j),(0.8978180289+0.3576499224j),(0.8988391161+0.3564651012j),(0.198644489+0.2565166056j)
2.8544,(-0.322832346+0.09934312105j),(0.8969017863+0.3579882681j),(0.8977229595+0.3561944067j),(0.2001177222+0.2566015124j)
2.8576,(-0.3217158318+0.1004275158j),(0.8970338702+0.3591953814j),(0.8977943063+0.3580088615j),(0.1992440522+0.2558358312j)
2.8608,(-0.3232109845+0.1015451849j),(0.8956202865+0.35806638j),(0.8968804479+0.3580441177j),(0.2013653219+0.2538301051j)
2.864,(-0.3209173381+0.1010734886j),(0.8973634839+0.3589101136j),(0.8976364732+0.3580131829j),(0.1993487328+0.2542486191j)
2.8672,(-0.3255904019+0.0988772884j),(0.8952201605+0.3577623665j),(0.8962008953+0.3575505316j),(0.2031284273+0.2565599382j)
2.8704,(-0.3263666928+0.09970915318j),(0.8945484161+0.3600150645j),(0.8958990574+0.3584427834j),(0.2034701258+0.2555588186j)
2.8736,(-0.3269379735+0.0966039747j),(0.8950126171+0.3589469194j),(0.8955196142+0.3576790988j),(0.2039786577+0.2586421072j)
2.8768,(-0.3256998956+0.09657895565j),(0.8956862092+0.3591742218j),(0.8960437179+0.3580268919j),(0.2027074546+0.2583641112j)
2.88,(-0.3261263669+0.1003822386j),(0.8942145705+0.361883074j),(0.8948400021+0.3590729833j),(0.2030935287+0.2535695732j)
2.8832,(-0.3279565871+0.0982838124j),(0.8947080374+0.3598805964j),(0.8947256207+0.3586558104j),(0.2058957666+0.2550202906j)
2.8864,(-0.3285140991+0.0971134901j),(0.8937861919+0.3610114455j),(0.8945841789+0.3586462438j),(0.2070270181+0.2557322979j)
2.8896,(-0.3275347054+0.09516683966j),(0.8946951032+0.3597671688j),(0.8954338431+0.3591946065j),(0.2051838785+0.2574754655j)
2.8928,(-0.328061372+0.09454932809j),(0.894687891+0.3609012365j),(0.8952026963+0.3596671224j),(0.2061745077+0.2577486336j)
2.896,(-0.3265033364+0.09371300042j),(0.8946518898+0.3613483012j),(0.8953158855+0.3595603108j),(0.2053554356+0.2584015131j)
2.8992,(-0.3292176425+0.09235045314j),(0.8937665224+0.3607702553j),(0.8946194649+0.360304296j),(0.2074034512+0.2583670914j)
2.9024,(-0.3291003406+0.09302099049j),(0.8937810063+0.3617854416j),(0.8941325545+0.3606958389j),(0.2071744204+0.2572566271j)
2.9056,(-0.3301641345+0.09162910283j),(0.8934095502+0.3607627749j),(0.8940999508+0.3599263728j),(0.2082763314+0.2585290074j)
2.9088,(-0.3308694363+0.09140204638j),(0.8935602903+0.3613683581j),(0.8936306834+0.3613779247j),(0.2083087564+0.2583001256j)
2.912,(-0.331068933+0.0914093554j),(0.8933354616+0.3621180058j),(0.8940850496+0.3608824611j),(0.2080972642+0.2581633627j)
2.9152,(-0.3326337636+0.09101392329j),(0.8923789859+0.362151444j),(0.8929772973+0.360912621j),(0.2091813385+0.2579776645j)
2.9184,(-0.3311384022+0.09058345854j),(0.8931555152+0.3631039262j),(0.8943864703+0.3620048165j),(0.2072953582+0.2582138181j)
2.9216,(-0.3319046497+0.0896346271j),(0.8928165436+0.3633703291j),(0.8932715654+0.3607031107j),(0.2083122879+0.2589786649j)
2.9248,(-0.3313136697+0.0897520557j),(0.8934335709+0.3612131476j),(0.8936181068+0.3599096239j),(0.2082540095+0.2586500049j)
2.928,(-0.3319585323+0.09094758332j),(0.8918942213+0.3643667996j),(0.8928923011+0.3626709282j),(0.2084223628+0.2579241693j)
2.9312,(-0.3319316208+0.08760361373j),(0.8924358487+0.3623704612j),(0.8927101493+0.3620159924j),(0.2091714889+0.260181129j)
2.9344,(-0.3338992596+0.09012388438j),(0.8907718658+0.3645659089j),(0.8920996785+0.3626913428j),(0.2099679559+0.2579379082j)
2.9376,(-0.3323662579+0.09069740772j),(0.8911501765+0.3655287623j),(0.8924622536+0.3639567494j),(0.2087034136+0.2573442161j)
2.9408,(-0.3358062208+0.09009895474j),(0.8906477094+0.3643188477j),(0.8916722536+0.3626234531j),(0.2123992145+0.2581816912j)
2.944,(-0.3333899081+0.09068191797j),(0.8904275894+0.3669714034j),(0.8917114735+0.3638881147j),(0.209173426+0.2566018403j)
2.9472,(-0.3339595795+0.08999684453j),(0.8905959129+0.366844207j),(0.8911408186+0.3645238578j),(0.2098029852+0.2570995986j)
2.9504,(-0.336879611+0.0867747739j),(0.8902073503+0.3649744093j),(0.8914481401+0.3630422354j),(0.2142110765+0.2605533004j)
2.9536,(-0.3347001076+0.08777023107j),(0.8903414607+0.3666735291j),(0.8912363648+0.3652277589j),(0.2118399441+0.2577502429j)
2.9568,(-0.3355754316+0.09076625109j),(0.8896589279+0.3673893213j),(0.8894577026+0.3656578064j),(0.2120475918+0.2536884248j)
2.96,(-0.3351783156+0.08695852011j),(0.8896042109+0.3671952188j),(0.8904144168+0.3654192388j),(0.2119545937+0.2569470406j)
2.9632,(-0.3360123932+0.08509872854j),(0.8896083832+0.366753906j),(0.8903543949+0.3657692671j),(0.2132371813+0.259005934j)
2.9664,(-0.3386789262+0.08448445052j),(0.8891255856+0.3665859401j),(0.8900931478+0.364628464j),(0.2159479707+0.2595634162j)
2.9696,(-0.3363357186+0.08376431465j),(0.8897525668+0.3669621646j),(0.8904900551+0.3664441407j),(0.2129682451+0.2590796947j)
2.9728,(-0.3344768286+0.08296435326j),(0.8902797699+0.3684149981j),(0.8912223577+0.3677598834j),(0.2110628486+0.2612755895j)
2.976,(-0.3430461287+0.08212278038j),(0.8871635199+0.3652305305j),(0.8876631856+0.364641726j),(0.2202609777+0.2588806748j)
2.9792,(-0.3381741345+0.08319436014j),(0.8883533478+0.3684259057j),(0.8892706037+0.3678781092j),(0.2145965397+0.2582675517j)
2.9824,(-0.3399725258+0.08018916845j),(0.8886700273+0.3684203327j),(0.8895174265+0.3668937385j),(0.2165489644+0.2607488036j)
2.9856,(-0.3400577009+0.0757721141j),(0.8898790479+0.3658512831j),(0.8909295201+0.3653042018j),(0.2172635794+0.2653156221j)
2.9888,(-0.3423840106+0.0801570639j),(0.8876944184+0.3684066534j),(0.8882565498+0.3662605882j),(0.2189190984+0.2611122727j)
2.992,(-0.3423191309+0.08074981719j),(0.8874517679+0.3683207333j),(0.8877999783+0.3684678674j),(0.2179615498+0.2601705194j)
2.9952,(-0.3407401443+0.07892861962j),(0.8880146742+0.3680603206j),(0.8889657855+0.3680281639j),(0.2171531469+0.2622338235j)
2.9984,(-0.3418176472+0.08107803017j),(0.8866645694+0.3697735667j),(0.8875607252+0.3683971465j),(0.2178187519+0.2596556842j)
3.0016,(-0.340426445+0.07776767761j),(0.8886179924+0.367872566j),(0.8885346651+0.3674778938j),(0.217260778+0.2639873624j)
3.0048,(-0.3441667259+0.0800190568j),(0.8859808445+0.3687808812j),(0.8866656423+0.3685234785j),(0.2206339389+0.2605001926j)
3.008,(-0.3377963901+0.07813373953j),(0.8883349895+0.3719756007j),(0.8895059824+0.3698303699j),(0.2137893438+0.2627379298j)
3.0112,(-0.3366372585+0.0755033195j),(0.8894279003+0.3715608716j),(0.8902571201+0.3691260517j),(0.2126712054+0.2657063603j)
3.0144,(-0.3410454988+0.07473552227j),(0.8877905607+0.3690087497j),(0.8891006708+0.3690491617j),(0.2175624669+0.2657694519j)
3.0176,(-0.338829726+0.07372231781j),(0.8886592388+0.371647954j),(0.8897399306+0.3693933487j),(0.2144499719+0.2667028606j)
3.0208,(-0.3474761248+0.07028548419j),(0.8880233765+0.365519464j),(0.88792485+0.3647188544j),(0.2257913053+0.2698062658j)
3.024,(-0.3523387611+0.07238459587j),(0.8839646578+0.3668979704j),(0.8847953081+0.365604043j),(0.2300698012+0.2651293278j)
3.0272,(-0.3404573202+0.0730516836j),(0.8879372478+0.3720958233j),(0.8888686895+0.3696934879j),(0.2163211703+0.2655783296j)
3.0304,(-0.3416177034+0.07895663381j),(0.8862197399+0.3731805682j),(0.8866459131+0.3715899885j),(0.2170580328+0.2584399879j)
3.0336,(-0.3379649818+0.07361799479j),(0.888025701+0.3733429313j),(0.8898724318+0.3707208931j),(0.2144965231+0.26496768j)
3.0368,(-0.3422113955+0.07804273814j),(0.8846909404+0.3751831353j),(0.8864496946+0.3723865151j),(0.2176986039+0.2582721412j)
3.04,(-0.3500909507+0.07930848002j),(0.8818518519+0.3719229698j),(0.8828274012+0.3709304035j),(0.2260934711+0.254922688j)
3.0432,(-0.3426242471+0.07336756587j),(0.8859775662+0.3742475808j),(0.8871600628+0.370631665j),(0.2187633961+0.2629971206j)
3.0464,(-0.349524796+0.07092533261j),(0.8845542073+0.3700446486j),(0.8851587772+0.3696481287j),(0.2270373106+0.2636692524j)
3.0496,(-0.3427557647+0.07381945848j),(0.8852288127+0.3749263585j),(0.8866301775+0.3721854389j),(0.2189803869+0.2613643408j)
3.0528,(-0.3409403861+0.07400289178j),(0.8855580091+0.375707984j),(0.887095809+0.3731585741j),(0.2164645791+0.2610001862j)
3.056,(-0.3471819162+0.07213673741j),(0.884239912+0.3740584254j),(0.8854333162+0.3726482391j),(0.2234198004+0.2608459592j)
3.0592,(-0.3469312191+0.07410090417j),(0.8833036423+0.3753672838j),(0.8848506808+0.3726713061j),(0.2226846218+0.2598612905j)
3.0624,(-0.3438698351+0.07850233465j),(0.8824231625+0.378462404j),(0.8834407926+0.3764502406j),(0.2186208516+0.2540909648j)
3.0656,(-0.3509247005+0.07277082652j),(0.8816583753+0.3739498854j),(0.8826517463+0.3729382157j),(0.2268011868+0.2589169145j)
3.0688,(-0.3502310812+0.0742398724j),(0.8809025884+0.3756023049j),(0.8822530508+0.373252809j),(0.2264554203+0.2571697533j)
3.072,(-0.351149261+0.0740711242j),(0.8805022836+0.3761315346j),(0.8815184832+0.3741405904j),(0.2266526818+0.2568627298j)
3.0752,(-0.3521712422+0.07105697691j),(0.8809421659+0.3748764992j),(0.8818869591+0.3740940988j),(0.2286398709+0.2589086294j)
3.0784,(-0.3497685492+0.06758408993j),(0.8826579452+0.3753032088j),(0.884088397+0.3728418946j),(0.2267864943+0.2639520466j)
3.0816,(-0.3550218344+0.07049651444j),(0.8803223372+0.3738042116j),(0.8819448948+0.3721963763j),(0.2315547317+0.2596004307j)
3.0848,(-0.3533190489+0.06808372587j),(0.8808374405+0.3754999936j),(0.8821520209+0.3731704354j),(0.2297131717+0.2617816925j)
3.088,(-0.3511782289+0.06724765897j),(0.8819757104+0.3762515783j),(0.8842307925+0.3734788299j),(0.227780357+0.2636163831j)
3.0912,(-0.3552226424+0.06607492268j),(0.8805497885+0.3749024868j),(0.8811417818+0.3735250235j),(0.2322064638+0.2632319927j)
3.0944,(-0.350156188+0.06666348875j),(0.8819705248+0.3771033287j),(0.8831480742+0.3755544424j),(0.225799486+0.2631065845j)
3.0976,(-0.3533712327+0.06613252312j),(0.8812518716+0.3760799468j),(0.8824089766+0.3741382957j),(0.2300713211+0.2635920048j)
3.1008,(-0.3535586298+0.06388029456j),(0.8809894919+0.3762671947j),(0.8823327422+0.3740697503j),(0.2302548438+0.2647292614j)
3.104,(-0.3526734114+0.0634906441j),(0.881377399+0.3769893348j),(0.8829033971+0.3744171858j),(0.2294467688+0.2647183836j)
3.1072,(-0.3524708748+0.06753318012j),(0.8795990348+0.3783976436j),(0.8813304305+0.3764807582j),(0.2286555618+0.2602738142j)
3.1104,(-0.3548463881+0.06222458184j),(0.8811362386+0.3764123619j),(0.8826438189+0.3744267523j),(0.2308106422+0.2655640543j)
3.1136,(-0.3529961705+0.06422068924j),(0.8805158734+0.3786166012j),(0.8826075196+0.3758201003j),(0.2291033119+0.2634269893j)
3.1168,(-0.3535971045+0.06473496556j),(0.8797245622+0.3790219426j),(0.8813545108+0.3769970536j),(0.2300275266+0.2626790106j)
3.12,(-0.3528263867+0.06249396503j),(0.8807667494+0.3784517348j),(0.8821905851+0.3764962554j),(0.2293133289+0.2644580603j)
3.1232,(-0.3535813689+0.0634303838j),(0.8796594143+0.3795714378j),(0.8811405897+0.3771476746j),(0.2299695611+0.2626514137j)
3.1264,(-0.3552648723+0.06212941185j),(0.8790894747+0.3789873421j),(0.880407393+0.3773988485j),(0.2315276414+0.2626142204j)
3.1296,(-0.3517508209+0.06138187647j),(0.8801004887+0.380307883j),(0.8817462921+0.3780775368j),(0.2292587459+0.2633054256j)
3.1328,(-0.353066802+0.06203249097j),(0.879076004+0.3815760016j),(0.881139636+0.3790783882j),(0.2293666303+0.2621639371j)
3.136,(-0.3570394218+0.06162713468j),(0.8777630329+0.3802131712j),(0.8792803288+0.3784157634j),(0.2330334634+0.2612111568j)
3.1392,(-0.3551448584+0.06094505265j),(0.8784017563+0.3804438114j),(0.8800171614+0.3791350126j),(0.2321790308+0.2618930042j)
3.1424,(-0.3569678664+0.0614939481j),(0.8769975305+0.381272912j),(0.8786861897+0.3797725737j),(0.233482495+0.259986341j)
3.1456,(-0.3577982187+0.05851327628j),(0.8783797622+0.380286932j),(0.8794004917+0.3790866435j),(0.2348688245+0.2629811466j)
3.1488,(-0.3572142124+0.05952820182j),(0.8777384758+0.3801357448j),(0.8787503242+0.3794350326j),(0.2346152663+0.2618123293j)
3.152,(-0.3582510352+0.06105411798j),(0.8761712909+0.3820705116j),(0.8774485588+0.3807900846j),(0.2346088886+0.2592583001j)
3.1552,(-0.3575156033+0.05784149468j),(0.8771475554+0.3816220164j),(0.8787071705+0.3795565665j),(0.2346414924+0.2631044388j)
3.1584,(-0.3582344055+0.05933431536j),(0.8765117526+0.3825243413j),(0.8781682253+0.3803162575j),(0.2351901978+0.2611941695j)
3.1616,(-0.3621626198+0.05745077133j),(0.8755677342+0.380633831j),(0.876948297+0.3793290854j),(0.2394825667+0.261940062j)
3.1648,(-0.3577326238+0.0563519448j),(0.8775938153+0.3819683194j),(0.8791743517+0.3805507421j),(0.2359912395+0.2642948627j)
3.168,(-0.3594141901+0.05643381923j),(0.8765603304+0.3826327026j),(0.8777441978+0.3813801408j),(0.235953778+0.2633846402j)
3.1712,(-0.3613649309+0.05368115753j),(0.8764345646+0.380581677j),(0.8775271177+0.3798107803j),(0.2391813397+0.264857173j)
3.1744,(-0.3606725633+0.05581435561j),(0.8755951524+0.3834049404j),(0.8776293993+0.381029129j),(0.237724334+0.2628799975j)
3.1776,(-0.3610098362+0.05437088758j),(0.8764951229+0.381403923j),(0.8776636124+0.3805906475j),(0.2387158871+0.2643214464j)
3.1808,(-0.3603658676+0.05103288591j),(0.8773190379+0.3818123937j),(0.8791179061+0.3797070384j),(0.2389868498+0.2669888437j)
3.184,(-0.3606612682+0.05331304669j),(0.8761001229+0.383800149j),(0.8773775101+0.38105762j),(0.2384009063+0.2646440566j)
3.1872,(-0.3603164256+0.05387571454j),(0.8754077554+0.3839958906j),(0.8761461973+0.3833111823j),(0.2373129576+0.2632642686j)
3.1904,(-0.3597868383+0.05186244845j),(0.8762446046+0.3841300905j),(0.8777483106+0.3821156323j),(0.2375454307+0.2654010653j)
3.1936,(-0.3626548648+0.049744647j),(0.8760544658+0.3828135133j),(0.8773439527+0.3814199567j),(0.240035519+0.2667183876j)
3.1968,(-0.3606591821+0.05016618967j),(0.8758268356+0.3845850229j),(0.8770986795+0.3839015365j),(0.2380380034+0.2651227117j)
3.2,(-0.3610207438+0.05094866455j),(0.8752835393+0.3849370778j),(0.8772002459+0.3829961419j),(0.2384444922+0.2652228475j)
3.2032,(-0.3612879515+0.04799503833j),(0.8757303357+0.3842872977j),(0.8769952059+0.3831682503j),(0.2394974381+0.2665707171j)
3.2064,(-0.3637312651+0.05075876787j),(0.8738343716+0.3849489987j),(0.8754246235+0.3837327063j),(0.2403257489+0.2636500597j)
3.2096,(-0.3612331748+0.05068800598j),(0.8744189143+0.3858490884j),(0.8760018945+0.3844274282j),(0.2391013503+0.2633807659j)
3.2128,(-0.3598045707+0.05026552081j),(0.8745993376+0.3883526921j),(0.876332283+0.3874260783j),(0.2360266149+0.2635130882j)
3.216,(-0.3670344353+0.04720582068j),(0.8731923699+0.383498311j),(0.8738428354+0.3825663924j),(0.2448611856+0.2645524144j)
3.2192,(-0.3608208299+0.05052291602j),(0.8742077351+0.3873828053j),(0.8753616214+0.3861898184j),(0.2376790345+0.2631333768j)
3.2224,(-0.3611550033+0.0495493114j),(0.8734350204+0.3888356984j),(0.8746087551+0.3880779445j),(0.238047123+0.2625275552j)
3.2256,(-0.3673463166+0.0459536016j),(0.8726448417+0.3843189776j),(0.8738268614+0.3834553361j),(0.2453768551+0.2656223774j)
3.2288,(-0.3618508577+0.05350935459j),(0.8710538149+0.3912742734j),(0.8723481297+0.3901824355j),(0.2377188951+0.2571299076j)
3.232,(-0.3659992218+0.04596816748j),(0.8722310066+0.3862852156j),(0.8730799556+0.3866219819j),(0.2445715964+0.2638856471j)
3.2352,(-0.3662188053+0.04316777363j),(0.8736519217+0.3846131265j),(0.8741858006+0.3850903511j),(0.2448435128+0.2671170831j)
3.2384,(-0.3632185161+0.0444573462j),(0.8728475571+0.3886103332j),(0.8739988208+0.3873829842j),(0.2414301187+0.2657849491j)
3.2416,(-0.3662736118+0.04390114546j),(0.8715897202+0.3877976537j),(0.8725601435+0.3874861598j),(0.2445770651+0.2643612921j)
3.2448,(-0.3644435406+0.04618724063j),(0.8709076047+0.3885636926j),(0.8726921678+0.3889342546j),(0.2424364984+0.2623126507j)
3.248,(-0.3614445627+0.04687432945j),(0.8711582422+0.3926015794j),(0.8728724718+0.3907102942j),(0.2381618321+0.2620865107j)
3.2512,(-0.3660936952+0.04359175265j),(0.871718049+0.3870252371j),(0.8719912767+0.3882022202j),(0.2448895425+0.2639335692j)
3.2544,(-0.3698753417+0.04207820445j),(0.8696977496+0.3874304295j),(0.8711074591+0.3867098093j),(0.2486178577+0.2648906708j)
3.2576,(-0.3663797379+0.04220171273j),(0.8703978658+0.3902403712j),(0.8718443513+0.3887142837j),(0.2440284193+0.2640844882j)
3.2608,(-0.3666325808+0.03818184882j),(0.8733412027+0.3870374858j),(0.8736995459+0.388114363j),(0.2457122058+0.2693016529j)
3.264,(-0.3700782955+0.03856349736j),(0.8708515167+0.3880312443j),(0.8718933463+0.3875501752j),(0.2493755519+0.2669337988j)
3.2672,(-0.3700041175+0.03947778046j),(0.8704880476+0.387254715j),(0.8713023067+0.3876873851j),(0.2493260652+0.2652624547j)
3.2704,(-0.3682561517+0.03997579962j),(0.8705522418+0.3889149427j),(0.8709648848+0.3895457387j),(0.2467004955+0.2650002837j)
3.2736,(-0.370208919+0.03814397007j),(0.8693862557+0.3895947337j),(0.8708144426+0.3888707757j),(0.2486792803+0.2656723559j)
3.2768,(-0.3731932342+0.03973549604j),(0.867865324+0.3877199888j),(0.8686927557+0.3877056241j),(0.2518306673+0.2623261511j)
3.28,(-0.3707926571+0.03704790771j),(0.8690776825+0.3900683522j),(0.8706048727+0.389646709j),(0.2497508824+0.2661567032j)
3.2832,(-0.3701782823+0.03629809618j),(0.8693746328+0.3905448616j),(0.870448947+0.3900933862j),(0.2495540977+0.266138196j)
3.2864,(-0.3754916787+0.03445772827j),(0.8690506816+0.3858324289j),(0.8700758815+0.3857538402j),(0.256318301+0.2660540044j)
3.2896,(-0.3721508086+0.0350625217j),(0.8685568571+0.3902110457j),(0.8702809215+0.3890232444j),(0.2521246076+0.2659058273j)
3.2928,(-0.3724407852+0.03745922819j),(0.8677362204+0.3913798928j),(0.8683573008+0.3906916976j),(0.2508954704+0.2626982033j)
3.296,(-0.372854799+0.03449346125j),(0.8688400388+0.3885803819j),(0.8694522977+0.3890863657j),(0.2531774342+0.266144067j)
3.2992,(-0.3722091317+0.03502650559j),(0.8668864369+0.3922029138j),(0.8680596948+0.3914210498j),(0.2513084412+0.2639145255j)
3.3024,(-0.3719032407+0.03421844542j),(0.8677625656+0.392108202j),(0.8690993786+0.3916282654j),(0.2515819669+0.2650219202j)
3.3056,(-0.3718353808+0.03213464841j),(0.8698381186+0.3894806504j),(0.8700410128+0.390322417j),(0.2531867623+0.2674084902j)
3.3088,(-0.372584492+0.03396291658j),(0.8667637706+0.3924421072j),(0.8680334091+0.3926693797j),(0.2521429062+0.2636748552j)
3.312,(-0.3724995852+0.03229041398j),(0.8668487668+0.3934147656j),(0.8685995936+0.3927572072j),(0.2526036203+0.2646766901j)
3.3152,(-0.3715538383+0.03249341249j),(0.8679628372+0.3928287327j),(0.8687252998+0.3933637142j),(0.2521243095+0.2656013966j)
3.3184,(-0.374892205+0.03183773905j),(0.8653585911+0.3924879432j),(0.8666008115+0.3927289248j),(0.2553333938+0.2638481855j)
3.3216,(-0.3726578057+0.03211516142j),(0.8664524555+0.3930158019j),(0.8673322201+0.3930459023j),(0.2535801232+0.2640487552j)
3.3248,(-0.3726925552+0.03040072322j),(0.8675280213+0.3927534223j),(0.8673620224+0.3939740062j),(0.2542336881+0.2660889328j)
3.328,(-0.3741569519+0.0303889662j),(0.8661575317+0.3924081028j),(0.8661800027+0.3943152428j),(0.2553059161+0.2647429407j)
3.3312,(-0.3754007816+0.02972644754j),(0.8649671078+0.3947791457j),(0.8662464023+0.3937978446j),(0.2544609308+0.2642870545j)
3.3344,(-0.3758914173+0.02902926505j),(0.8666177392+0.3857455552j),(0.8650340438+0.3952193558j),(0.2589476407+0.2640081644j)
3.3376,(-0.3763716519+0.02870815992j),(0.8653646708+0.3919856846j),(0.8658564687+0.3939957619j),(0.2564519644+0.2647070289j)
3.3408,(-0.3772980273+0.02858538181j),(0.863461256+0.3946859539j),(0.8648462892+0.3949112296j),(0.2569153011+0.2644400001j)
3.344,(-0.3768631816+0.02609522641j),(0.8649458885+0.3940925002j),(0.865724802+0.395165503j),(0.2569454312+0.2673695087j)
