,s 11,s 12,s 21,s 22
2.7104,(-0.2492474914+0.09186580777j),(0.9322797656+0.2941921651j),(0.9333878756+0.2919596136j),(0.1728855669+0.1763748676j)
2.7136,(-0.2507528365+0.08848650753j),(0.9320060611+0.2922952771j),(0.932867825+0.2910817862j),(0.1746924073+0.1794564575j)
2.7168,(-0.253431797+0.08906264603j),(0.9313101768+0.2934054136j),(0.9325084686+0.2901873291j),(0.176256001+0.1784216613j)
2.72,(-0.2512338758+0.08500960469j),(0.9323170185+0.2940798998j),(0.9329828024+0.2915573418j),(0.173624143+0.1819616407j)
2.7232,(-0.2500605285+0.08720226586j),(0.9321786165+0.2941978574j),(0.932785809+0.2929585576j),(0.1729129553+0.1791581661j)
2.7264,(-0.25625965+0.09293045104j),(0.9304608107+0.2945871949j),(0.9309882522+0.2930397987j),(0.179071933+0.1734107137j)
2.7296,(-0.253655076+0.08729643375j),(0.9310554266+0.2946775854j),(0.9316475391+0.2927725017j),(0.1753943413+0.1784572303j)
2.7328,(-0.2526061237+0.0870153904j),(0.9313067198+0.2955095172j),(0.9315888882+0.2928047478j),(0.1752653569+0.1785572767j)
2.736,(-0.254535526+0.08855865151j),(0.9305291772+0.2950029373j),(0.9312856197+0.2931586206j),(0.1769297868+0.1766301841j)
2.7392,(-0.253317982+0.08478429914j),(0.9310302734+0.2953868508j),(0.9319457412+0.2928187847j),(0.1759282202+0.1801321208j)
2.7424,(-0.2501581013+0.09079363197j),(0.9316796064+0.2969809771j),(0.9326964021+0.2960704863j),(0.1724578142+0.1742507815j)
2.7456,(-0.2533782125+0.08771082759j),(0.9303432703+0.2961294651j),(0.931404829+0.2950941026j),(0.1757573336+0.176290378j)
2.7488,(-0.2595314085+0.07912886143j),(0.9299494028+0.2942771018j),(0.9300444126+0.2929647565j),(0.182056427+0.1843942702j)
2.752,(-0.2589263618+0.07924304903j),(0.9294567704+0.2949410081j),(0.9303608537+0.2926031947j),(0.1807561815+0.1841316372j)
2.7552,(-0.2569551766+0.09087651968j),(0.9291160107+0.2983849049j),(0.9297314882+0.2973397076j),(0.1787866056+0.1726364493j)
2.7584,(-0.2584484816+0.08709705621j),(0.9292312264+0.2966271341j),(0.9298115373+0.2955786586j),(0.180673942+0.1764922142j)
2.7616,(-0.260376513+0.08424759656j),(0.928794682+0.2978337109j),(0.929308176+0.2959696352j),(0.1823944896+0.178935945j)
2.7648,(-0.2566319406+0.08315494657j),(0.9297525883+0.2969330549j),(0.930486083+0.2963033915j),(0.1783509701+0.1803683639j)
2.768,(-0.264542073+0.08530579507j),(0.9278027415+0.2974452078j),(0.9280542731+0.2952923179j),(0.1858019829+0.1783879846j)
2.7712,(-0.2516768873+0.08264473081j),(0.9309100509+0.2998137176j),(0.9316304922+0.2977429628j),(0.1733935177+0.1808957458j)
2.7744,(-0.2565044761+0.08201592416j),(0.9296315908+0.2981492877j),(0.9303719997+0.297468394j),(0.1782850921+0.1808361113j)
2.7776,(-0.2703171372+0.08016876876j),(0.9259032607+0.2970599234j),(0.9261079431+0.2950959206j),(0.192472443+0.1823802143j)
2.7808,(-0.2692079246+0.07161603123j),(0.9276559353+0.2953112125j),(0.9277721047+0.2934361398j),(0.1912985891+0.1908943504j)
2.784,(-0.2615510225+0.08564502001j),(0.9281952977+0.298472017j),(0.9277439713+0.2984096408j),(0.1826662719+0.1768679917j)
2.7872,(-0.2594388127+0.07797417045j),(0.9288253188+0.2984317541j),(0.9300447702+0.2959570587j),(0.1801557094+0.1842146963j)
2.7904,(-0.2591418624+0.07544480264j),(0.9295249581+0.2986319065j),(0.9297976494+0.2959533632j),(0.1802453995+0.1862429082j)
2.7936,(-0.2758444548+0.07635116577j),(0.9249991179+0.2965817153j),(0.9254209995+0.2958107591j),(0.1969128847+0.1850861311j)
2.7968,(-0.2674387097+0.08141829073j),(0.9265678525+0.3001988828j),(0.9271373153+0.2973095477j),(0.1888324916+0.1802363098j)
2.8,(-0.2622200549+0.07412929088j),(0.9290398955+0.2998538315j),(0.9290629625+0.2972282469j),(0.1828093529+0.1869434267j)
2.8032,(-0.2539606988+0.0743259266j),(0.9303489923+0.3009434938j),(0.9304033518+0.2990320623j),(0.1736851931+0.1864440441j)
2.8064,(-0.2528400719+0.07790654153j),(0.9301912189+0.302015692j),(0.9303395152+0.2999595702j),(0.1727302074+0.1821080744j)
2.8096,(-0.2664800286+0.07881140709j),(0.9264002442+0.3014916182j),(0.9272601008+0.2993121743j),(0.1873331517+0.180518955j)
2.8128,(-0.2598038018+0.08011864871j),(0.927970171+0.3017411828j),(0.9282706976+0.3011582792j),(0.180133462+0.1781255156j)
2.816,(-0.2616713047+0.07963079214j),(0.927636385+0.3027787209j),(0.927970767+0.3003179431j),(0.1829211414+0.1791355461j)
2.8192,(-0.26213938+0.08038241416j),(0.926966548+0.3027266264j),(0.9269221425+0.3010985255j),(0.1829679906+0.1776899844j)
2.8224,(-0.2672104239+0.07520520687j),(0.9265411496+0.3012212515j),(0.9270266294+0.3001475334j),(0.1886229068+0.181889832j)
2.8256,(-0.2615064085+0.07972834259j),(0.9273432493+0.3030534089j),(0.9274892211+0.3020761907j),(0.182386294+0.1776015908j)
2.8288,(-0.2659928501+0.07855271548j),(0.9262427092+0.30229792j),(0.9259176254+0.3013580441j),(0.1876293868+0.1785295308j)
2.832,(-0.2649464607+0.07495244592j),(0.9265365005+0.3030045629j),(0.9275185466+0.3016703129j),(0.1863625199+0.1812112629j)
2.8352,(-0.2657443583+0.07552319765j),(0.9267530441+0.3021319509j),(0.9272429347+0.3017396927j),(0.1868102998+0.1804434061j)
2.8384,(-0.265229702+0.0740628317j),(0.9267255664+0.3024035394j),(0.9269120693+0.3012858033j),(0.1863737851+0.1824443489j)
2.8416,(-0.2656849921+0.07231088728j),(0.9268429279+0.30369699j),(0.9269729853+0.3018123507j),(0.1863079667+0.1830018461j)
2.8448,(-0.2654931545+0.0778632015j),(0.9261534214+0.3041600287j),(0.9263979197+0.3039401472j),(0.1861030161+0.1783917397j)
2.848,(-0.2701162696+0.07684836537j),(0.9248425961+0.3036631644j),(0.9245997667+0.3032013774j),(0.1902815402+0.1779904664j)
2.8512,(-0.264757812+0.073718898j),(0.9265286922+0.3045182228j),(0.927167654+0.3034181893j),(0.1846301407+0.1807101667j)
2.8544,(-0.2669197917+0.07444927096j),(0.9256866574+0.3049585819j),(0.9263435006+0.3030227423j),(0.1864265203+0.1807558686j)
2.8576,(-0.2654963732+0.07529158145j),(0.925891459+0.3060792983j),(0.9265921712+0.3045530319j),(0.1854427904+0.1798743308j)
2.8608,(-0.2671923041+0.076799348j),(0.924785018+0.3052484989j),(0.9256567955+0.3047401309j),(0.1873767972+0.1777522415j)
2.864,(-0.2646455467+0.07620511204j),(0.9262804985+0.3055152893j),(0.9263452291+0.3045529425j),(0.1853152215+0.1781390607j)
2.8672,(-0.2695952058+0.07418088615j),(0.924369812+0.3048247099j),(0.9249308109+0.3043908477j),(0.1893140972+0.1804395318j)
2.8704,(-0.2702743113+0.07518739998j),(0.92381078+0.3071172535j),(0.9248899817+0.3052470982j),(0.1896651387+0.179348439j)
2.8736,(-0.2709107399+0.07203470916j),(0.9241784811+0.3059787452j),(0.9244137406+0.3045863807j),(0.1903234571+0.1824486852j)
2.8768,(-0.269713223+0.07189121842j),(0.9247285128+0.3064701557j),(0.9248034358+0.3047975898j),(0.1888581812+0.1822891682j)
2.88,(-0.2695696354+0.07617330551j),(0.9238635898+0.3086447716j),(0.9238182306+0.3056841493j),(0.1889466643+0.1770175397j)
2.8832,(-0.2716009915+0.07401590794j),(0.9241171479+0.3066150248j),(0.9238026142+0.3057819009j),(0.1919355541+0.1785848737j)
2.8864,(-0.2722270191+0.07308572531j),(0.9233052731+0.3081301749j),(0.9237672687+0.3053500652j),(0.1931022704+0.1791376621j)
2.8896,(-0.2712393105+0.07071989775j),(0.9240758419+0.3066730797j),(0.9245504737+0.3061667681j),(0.1911329627+0.1810144335j)
2.8928,(-0.2715450525+0.0703356266j),(0.9240858555+0.3077125549j),(0.9243668318+0.3063288331j),(0.1920909733+0.1810790002j)
2.896,(-0.269978255+0.06929751486j),(0.9239682555+0.3079775572j),(0.9243981242+0.3061698973j),(0.1912011504+0.1817419678j)
2.8992,(-0.2727875412+0.06806878j),(0.9230765104+0.3078502417j),(0.9238784313+0.3070830107j),(0.1933712661+0.1815455854j)
2.9024,(-0.2725860178+0.0689085573j),(0.9234398007+0.3086304069j),(0.9234458208+0.3071329296j),(0.1930162162+0.1803414375j)
2.9056,(-0.2736481428+0.06759807467j),(0.9228500724+0.3074828684j),(0.9233507514+0.3064121306j),(0.193996489+0.1815252751j)
2.9088,(-0.2740806639+0.06728383154j),(0.9229984283+0.3081973195j),(0.9230187535+0.307929635j),(0.1941177547+0.1812314093j)
2.912,(-0.2743898332+0.06723120809j),(0.922988534+0.3091318607j),(0.9235657454+0.307273984j),(0.1938012242+0.1809811741j)
2.9152,(-0.276001066+0.06694759429j),(0.9223111868+0.3093188703j),(0.9226673841+0.3076053858j),(0.1948209703+0.180736348j)
2.9184,(-0.2740936875+0.06652706861j),(0.9228678942+0.3096578121j),(0.9242999554+0.3084041774j),(0.1928634048+0.1809992045j)
2.9216,(-0.2750261724+0.06554141641j),(0.9226528406+0.3100438118j),(0.9227017164+0.3072315156j),(0.1939775199+0.1817388237j)
2.9248,(-0.2743948698+0.06548247486j),(0.9230581522+0.3079098165j),(0.9230800867+0.3064016998j),(0.1936633885+0.1815543026j)
2.928,(-0.2747268975+0.0669914037j),(0.9219831228+0.3110756576j),(0.9227428436+0.3090675175j),(0.1939945668+0.1804780364j)
2.9312,(-0.2749111056+0.06355526298j),(0.922360301+0.3092834353j),(0.9224670529+0.3084525466j),(0.194662571+0.1829549372j)
2.9344,(-0.2767310441+0.06631197035j),(0.9208616018+0.3112650514j),(0.921849668+0.3090969622j),(0.1954769194+0.180354476j)
2.9376,(-0.274854511+0.06685502827j),(0.9213101864+0.3119065166j),(0.9223530293+0.3103008866j),(0.1941971183+0.1797016114j)
2.9408,(-0.2784507871+0.06653370708j),(0.9209018946+0.3109993637j),(0.9216930866+0.3093074262j),(0.1978002489+0.180570066j)
2.944,(-0.275710851+0.0672051385j),(0.9208859801+0.3134973645j),(0.9218918681+0.3101790547j),(0.1945840716+0.1789313555j)
2.9472,(-0.2762224972+0.06658869237j),(0.9211655259+0.3134905398j),(0.9212902784+0.3107929826j),(0.1951804459+0.1792526096j)
2.9504,(-0.2795835733+0.06327344477j),(0.9202424288+0.3117922843j),(0.9215744138+0.3093150258j),(0.1997389793+0.1827507764j)
2.9536,(-0.2770417929+0.06446697563j),(0.9206567407+0.3132273555j),(0.9213579893+0.3113174438j),(0.1970765889+0.1797176152j)
2.9568,(-0.2776199281+0.06782729179j),(0.9202308655+0.3140854836j),(0.9198889732+0.3119069636j),(0.1971057951+0.1756159663j)
2.96,(-0.2773634493+0.06378938258j),(0.9200760722+0.3137380481j),(0.9207239151+0.3115337491j),(0.1971072555+0.1789664328j)
2.9632,(-0.2781372666+0.06193805486j),(0.9199877977+0.3133551776j),(0.9205567241+0.3120355308j),(0.1982839406+0.1809229255j)
2.9664,(-0.2809178233+0.06149451435j),(0.9196282029+0.3134298623j),(0.9204537868+0.3110096753j),(0.2010957003+0.1814677119j)
2.9696,(-0.2782464027+0.06065510213j),(0.9201784134+0.3135750592j),(0.9207963347+0.3128829002j),(0.1979225278+0.1810516715j)
2.9728,(-0.2761912942+0.05971150845j),(0.9206566811+0.3149229288j),(0.9217455387+0.3136843145j),(0.1959964931+0.1831298321j)
2.976,(-0.2855658829+0.0594066456j),(0.9177313447+0.3123314381j),(0.9181309342+0.3113887608j),(0.205296576+0.180557996j)
2.9792,(-0.2798303068+0.06009073183j),(0.918982625+0.3150932789j),(0.9198694229+0.313981235j),(0.1993901581+0.1798190027j)
2.9824,(-0.2818903327+0.05736283213j),(0.9194009304+0.3150647283j),(0.9199954271+0.3128037453j),(0.2014924586+0.182279706j)
2.9856,(-0.2822521925+0.05234553665j),(0.9202200174+0.3125742972j),(0.9212881923+0.3112849593j),(0.2021056116+0.1869965345j)
2.9888,(-0.2843331993+0.05727816001j),(0.9185093641+0.3152998984j),(0.9188392162+0.3125028014j),(0.2038419992+0.1824408323j)
2.992,(-0.2841082513+0.05822577327j),(0.9184526801+0.3150215149j),(0.9185202718+0.314756304j),(0.2027525008+0.1814256161j)
2.9952,(-0.2824190259+0.05620085448j),(0.9188420773+0.3145060837j),(0.9197230339+0.3141719699j),(0.2019438446+0.1836473644j)
2.9984,(-0.2834254503+0.05851724744j),(0.9177632332+0.3165665567j),(0.918720603+0.3145895004j),(0.2025151551+0.1807851493j)
3.0016,(-0.282309562+0.05460544303j),(0.9193994999+0.3144256473j),(0.9192216396+0.3137089312j),(0.202100724+0.1852471977j)
3.0048,(-0.2860141397+0.05772216991j),(0.9173395038+0.3153259754j),(0.9175542593+0.3148514628j),(0.2054627985+0.181382671j)
3.008,(-0.2788934708+0.05521764606j),(0.9194047451+0.3180572093j),(0.9202747345+0.3154428899j),(0.1982950866+0.1837846339j)
3.0112,(-0.2777227759+0.05231641233j),(0.9204284549+0.317723155j),(0.9209033251+0.3149133623j),(0.1972030848+0.186935842j)
3.0144,(-0.2824952304+0.05168454349j),(0.9186128378+0.3156133294j),(0.9198505878+0.3149564862j),(0.2022225559+0.1868378967j)
3.0176,(-0.2801246643+0.05054331943j),(0.9193988442+0.3181934655j),(0.9204381704+0.315345645j),(0.199057132+0.1879392266j)
3.0208,(-0.2897784114+0.04721058905j),(0.9185193777+0.312451005j),(0.918317616+0.3113697171j),(0.2107936591+0.1909776926j)
3.024,(-0.2947551906+0.05033368617j),(0.9151371717+0.314214468j),(0.9156560898+0.3125108182j),(0.2152258456+0.1859793365j)
3.0272,(-0.2814348042+0.0501637198j),(0.9190270901+0.3183941245j),(0.9196457863+0.3158021867j),(0.2006489635+0.1866263598j)
3.0304,(-0.282227397+0.05668016523j),(0.917591691+0.3193823099j),(0.9181323051+0.3174165487j),(0.2012290359+0.1791074574j)
3.0336,(-0.2786096931+0.05056339502j),(0.9190661907+0.3196049035j),(0.9206914902+0.3159454763j),(0.1985394955+0.185811922j)
3.0368,(-0.2827095389+0.05623268336j),(0.9165543914+0.3211597204j),(0.917834878+0.3178751469j),(0.2019199431+0.1785233915j)
3.04,(-0.2910887003+0.05813441426j),(0.9137808084+0.3186022937j),(0.914700985+0.3172304928j),(0.2104351074+0.1751880348j)
3.0432,(-0.2833021283+0.0509250164j),(0.9174702168+0.320510149j),(0.9184318781+0.3163067102j),(0.202897653+0.1835666895j)
3.0464,(-0.290797919+0.04892788082j),(0.9158834219+0.3168856204j),(0.9166299701+0.3158750832j),(0.2114578784+0.1841566414j)
3.0496,(-0.2831197977+0.05170438439j),(0.9168886542+0.3210451305j),(0.9179506898+0.3177362382j),(0.202834323+0.1817554832j)
3.0528,(-0.2810037434+0.05175160617j),(0.9172663689+0.3218398392j),(0.9186400175+0.3185358644j),(0.2001349181+0.1813535541j)
3.056,(-0.2877619863+0.05042283982j),(0.9159964323+0.3204485774j),(0.9172424674+0.318420589j),(0.2074328214+0.1810195744j)
3.0592,(-0.2871501446+0.05256196111j),(0.9153353572+0.3218528926j),(0.9168249369+0.3183440864j),(0.2065472752+0.17995736j)
3.0624,(-0.283236444+0.05721706897j),(0.9147813916+0.324309051j),(0.9157203436+0.3218536675j),(0.2021279037+0.1738774627j)
3.0656,(-0.2912722826+0.05155109614j),(0.9136655927+0.3207685947j),(0.9145904779+0.318803817j),(0.2107960582+0.1787134558j)
3.0688,(-0.2904840112+0.05329574645j),(0.9132859111+0.3221326768j),(0.9144808054+0.3192204833j),(0.2102491111+0.1767942011j)
3.072,(-0.291351676+0.05306263268j),(0.9128961563+0.322630167j),(0.9135876894+0.3202471733j),(0.2104077637+0.1764632761j)
3.0752,(-0.2923978865+0.05007324368j),(0.9131703973+0.321474731j),(0.9141116142+0.3200802505j),(0.2125116885+0.1784365028j)
3.0784,(-0.290152967+0.04601018131j),(0.9145672917+0.3217340112j),(0.9159930944+0.3186687529j),(0.2107131928+0.1835423857j)
3.0816,(-0.2956733406+0.0494075492j),(0.9126397967+0.3205496073j),(0.913916111+0.3185640275j),(0.2154681832+0.1790790707j)
3.0848,(-0.2936747372+0.04697430879j),(0.913217783+0.3221036196j),(0.9142411351+0.3191930652j),(0.2135459483+0.1811916679j)
3.088,(-0.2911613882+0.04584855586j),(0.9143432379+0.3226094842j),(0.9160749912+0.3190276623j),(0.2114099562+0.1829571426j)
3.0912,(-0.2957447171+0.04499893263j),(0.9128114581+0.3216676116j),(0.9131698012+0.3198328614j),(0.2161982656+0.1824815273j)
3.0944,(-0.2900059223+0.04519180208j),(0.9142582417+0.3234469891j),(0.9152839184+0.3211959004j),(0.2093843669+0.1824176013j)
3.0976,(-0.2934584618+0.04494442791j),(0.9135934114+0.3225853443j),(0.9144625068+0.32005319j),(0.213796407+0.1828116626j)
3.1008,(-0.2937709987+0.04267347232j),(0.9133663177+0.3227728605j),(0.9142864347+0.3201487958j),(0.2139144242+0.1839690059j)
3.104,(-0.2926813066+0.04218395799j),(0.9137995839+0.3232260942j),(0.9150441289+0.3204152584j),(0.2129220665+0.1839716136j)
3.1072,(-0.292039603+0.04680263251j),(0.9124194384+0.3245651126j),(0.9139215946+0.3224307895j),(0.2120869458+0.1793083847j)
3.1104,(-0.2949430048+0.04111649841j),(0.9134889841+0.3227534294j),(0.914599359+0.3202145994j),(0.2144193947+0.1847299784j)
3.1136,(-0.2926144302+0.04323638603j),(0.9132207632+0.3247835934j),(0.914686501+0.3214841485j),(0.2125678807+0.182376489j)
3.1168,(-0.2932373881+0.04414665699j),(0.9125282764+0.3250420988j),(0.9139566422+0.3227226734j),(0.2134615034+0.1816584915j)
3.12,(-0.292360723+0.04152491689j),(0.9133200049+0.3244951367j),(0.9146220088+0.3222768605j),(0.2125864178+0.1835415512j)
3.1232,(-0.293005228+0.04272017628j),(0.9124010801+0.3257885873j),(0.9138656855+0.3226847649j),(0.2132787257+0.1816195101j)
3.1264,(-0.2949045599+0.04156748205j),(0.9120188355+0.3251392245j),(0.9129852653+0.3230133057j),(0.2147230953+0.1816173345j)
3.1296,(-0.2910226583+0.04047185928j),(0.9130089879+0.326143384j),(0.9144266844+0.3234614134j),(0.2122502029+0.1823462844j)
3.1328,(-0.2920049429+0.04147585481j),(0.9120287895+0.3273943365j),(0.9138525724+0.3245157301j),(0.212370649+0.1809762865j)
3.136,(-0.2963992059+0.0413967967j),(0.9109165072+0.3263394833j),(0.9121596217+0.3242556453j),(0.2160644233+0.1799694151j)
3.1392,(-0.294273138+0.04060590267j),(0.9114211798+0.3265011907j),(0.9130750299+0.3246079981j),(0.2150985748+0.1806757152j)
3.1424,(-0.2960121632+0.04168731719j),(0.9104214907+0.3275000155j),(0.9117162228+0.3251984119j),(0.2163638175+0.1785776615j)
3.1456,(-0.2970009148+0.03838630766j),(0.9115706682+0.3263645768j),(0.912339747+0.3246335685j),(0.2176817805+0.1814030856j)
3.1488,(-0.2961563766+0.03919632733j),(0.9108480215+0.3263802826j),(0.9116536379+0.3252229095j),(0.2174701095+0.1802675277j)
3.152,(-0.2969466448+0.04136417061j),(0.9096147418+0.328297317j),(0.9107761383+0.326369971j),(0.217476666+0.177433759j)
3.1552,(-0.2963675857+0.03800259531j),(0.9106670618+0.3276441395j),(0.9119898677+0.3250840902j),(0.2175432444+0.1813818216j)
3.1584,(-0.2968865633+0.03946049884j),(0.9100348949+0.3285728395j),(0.911426723+0.3259945214j),(0.2178566158+0.1793875694j)
3.1616,(-0.3013699055+0.03766164184j),(0.9088760018+0.3272637725j),(0.9099954963+0.3253836632j),(0.2222979665+0.1801360697j)
3.1648,(-0.2963969111+0.03616075218j),(0.9107732773+0.3280519843j),(0.9123744965+0.3257092237j),(0.2186738104+0.1821363419j)
3.168,(-0.2979770601+0.03666391969j),(0.9102237821+0.328512907j),(0.9113409519+0.3269938529j),(0.2186742723+0.1811757088j)
3.1712,(-0.300344646+0.03376332298j),(0.9097557068+0.3268313706j),(0.9107847214+0.3255242109j),(0.2218605876+0.182682395j)
3.1744,(-0.2992121577+0.03604827076j),(0.909345746+0.3293383718j),(0.910813272+0.3266423345j),(0.2203146219+0.180473119j)
3.1776,(-0.2995978594+0.03454868495j),(0.910097003+0.327357173j),(0.9108835459+0.3262012303j),(0.2213010341+0.1819346249j)
3.1808,(-0.2991741896+0.03084266558j),(0.9106574059+0.3279062808j),(0.9121729136+0.3253054023j),(0.2213954329+0.1847109348j)
3.184,(-0.2991595268+0.03349765763j),(0.9098178148+0.3298594952j),(0.9108382463+0.3267211616j),(0.2208881527+0.1821903437j)
3.1872,(-0.2986246347+0.03427325189j),(0.9092147946+0.329987824j),(0.9099590778+0.328821063j),(0.2197479606+0.1808176041j)
3.1904,(-0.2981462777+0.03196606785j),(0.9099285007+0.3299767673j),(0.9110871553+0.3277296126j),(0.2198717892+0.1829192489j)
3.1936,(-0.3010673225+0.02998722717j),(0.9094579816+0.328884542j),(0.9105759859+0.3271481395j),(0.2224345207+0.1843752861j)
3.1968,(-0.2987424731+0.03051868826j),(0.9096559286+0.3305094838j),(0.9106799364+0.3293432593j),(0.2201939076+0.1826126575j)
3.2,(-0.2991408408+0.03132675588j),(0.9094097018+0.3306564689j),(0.9108701348+0.3286329508j),(0.2206016779+0.1827449203j)
3.2032,(-0.299616605+0.02830947936j),(0.9096158743+0.3301765323j),(0.9104450941+0.3288087845j),(0.2214578688+0.1841040403j)
3.2064,(-0.3017838895+0.03161412477j),(0.9078661203+0.3310261965j),(0.9090688825+0.3294400573j),(0.2224749625+0.1809503734j)
3.2096,(-0.2989262044+0.03144989535j),(0.9085178971+0.3316574097j),(0.9098422527+0.3297665119j),(0.2210262865+0.1806120276j)
3.2128,(-0.2969415784+0.03129837662j),(0.9090309739+0.3337391019j),(0.9105218649+0.3324917257j),(0.2179462016+0.180756405j)
3.216,(-0.3055229485+0.02822163701j),(0.9071323872+0.3296817243j),(0.9076827765+0.3286896646j),(0.2271523327+0.1819289774j)
3.2192,(-0.2979964018+0.03147487715j),(0.9083621502+0.3329388201j),(0.9094563723+0.3315811753j),(0.219548583+0.1801539063j)
3.2224,(-0.2982161641+0.03070051223j),(0.9079071879+0.3343285322j),(0.9088233113+0.3334555626j),(0.2197401226+0.1795003861j)
3.2256,(-0.3055715263+0.02725296468j),(0.906979382+0.3304017782j),(0.9077374339+0.3293105662j),(0.2273736596+0.1828081757j)
3.2288,(-0.2984285355+0.03553119302j),(0.9063370228+0.3365645111j),(0.9072499871+0.3352766335j),(0.2192327529+0.1736157089j)
3.232,(-0.3038875461+0.02745299786j),(0.9065927267+0.3324282169j),(0.9071829319+0.3323530555j),(0.2262898982+0.1806599051j)
3.2352,(-0.304179132+0.02403815091j),(0.9074697495+0.3307472765j),(0.9081503153+0.330738008j),(0.2267067879+0.1840943694j)
3.2384,(-0.3004052639+0.02539552748j),(0.9071699977+0.3342599273j),(0.908187747+0.3327802718j),(0.2230616212+0.182554543j)
3.2416,(-0.3037389517+0.02557623386j),(0.9062430859+0.3338357806j),(0.9070848227+0.3330980837j),(0.2262647301+0.1811902672j)
3.2448,(-0.3013994694+0.02791755646j),(0.9057150483+0.334197104j),(0.907335341+0.3341997564j),(0.2239100933+0.1788043231j)
3.248,(-0.2977727354+0.02851514518j),(0.9062002897+0.3377754986j),(0.9076092243+0.3357521296j),(0.2195400894+0.1783206761j)
3.2512,(-0.30336833+0.02509692311j),(0.9059460163+0.3329893947j),(0.9063887+0.3334828615j),(0.2263936102+0.1802749336j)
3.2544,(-0.3073844314+0.02402676642j),(0.9045624733+0.3335509002j),(0.9057722092+0.3326686025j),(0.2305462062+0.1812967211j)
3.2576,(-0.3033496737+0.02382072806j),(0.9052840471+0.3359695673j),(0.9063913226+0.3343559802j),(0.2253950536+0.1804739386j)
3.2608,(-0.3039208353+0.01917884499j),(0.9074343443+0.3327950835j),(0.9076154232+0.3334013522j),(0.2269689143+0.1856628656j)
3.264,(-0.3076328933+0.02006541565j),(0.9054276943+0.3341634274j),(0.9063891172+0.3333911002j),(0.2309429646+0.1832728386j)
3.2672,(-0.3075292706+0.02118290961j),(0.905126214+0.3334371746j),(0.9059215784+0.3334392607j),(0.2308136672+0.1815621853j)
3.2704,(-0.3052816987+0.02178714424j),(0.9055352211+0.3346713781j),(0.9057096243+0.3349961936j),(0.228023082+0.1811027825j)
3.2736,(-0.307377249+0.0200612098j),(0.9041714072+0.3356122375j),(0.9055525661+0.3344570398j),(0.2301341593+0.1818071008j)
3.2768,(-0.3105797768+0.0220489502j),(0.9026483893+0.3341161609j),(0.9034386277+0.3334007859j),(0.2331966162+0.178220138j)
3.28,(-0.3078917861+0.01919379085j),(0.9038745165+0.3360469341j),(0.9054890871+0.3352733254j),(0.2311706245+0.1820909679j)
3.2832,(-0.3071254194+0.01830480993j),(0.9043062329+0.3366508484j),(0.9053939581+0.335926652j),(0.2308714837+0.1823358685j)
3.2864,(-0.3133530617+0.0166297406j),(0.9037658572+0.33221066j),(0.9046617746+0.3316287398j),(0.2376472652+0.1821673065j)
3.2896,(-0.3092719316+0.01730698347j),(0.9034912586+0.3362507522j),(0.9049980044+0.3346489072j),(0.2332808077+0.1818184704j)
3.2928,(-0.309096396+0.02007812262j),(0.9029283524+0.3374501765j),(0.9033818841+0.3362890482j),(0.2319325507+0.178376168j)
3.296,(-0.3101148307+0.01700080559j),(0.9039171934+0.3344171941j),(0.9043748379+0.3347169459j),(0.2340852022+0.1821399927j)
3.2992,(-0.3091011643+0.01783431321j),(0.9025232196+0.3382136226j),(0.9034230113+0.3369356394j),(0.2322370857+0.1796713471j)
3.3024,(-0.3085049987+0.01697002351j),(0.9030936956+0.3379408717j),(0.9042367935+0.3369407058j),(0.2323800772+0.1806220114j)
3.3056,(-0.3086055517+0.01427154988j),(0.9046602249+0.3352932334j),(0.9048802257+0.3359932601j),(0.2338023484+0.1831207126j)
3.3088,(-0.3089061081+0.01681320928j),(0.9022279978+0.338486135j),(0.9034295082+0.3382239342j),(0.2327693105+0.1792552173j)
3.312,(-0.308793664+0.01527783275j),(0.9024035335+0.3393578231j),(0.9040937424+0.3380648494j),(0.2332085967+0.1801526994j)
3.3152,(-0.3078128099+0.01495969296j),(0.9033833742+0.3385444283j),(0.9040948153+0.3388993144j),(0.2326315045+0.1809648126j)
3.3184,(-0.3115540147+0.01508289576j),(0.9010627866+0.3387951255j),(0.9020255804+0.3385368288j),(0.2359808981+0.1791711301j)
3.3216,(-0.3088297546+0.01494358853j),(0.9019684792+0.3388143182j),(0.9028304219+0.3385654688j),(0.2340441346+0.1793405712j)
3.3248,(-0.3089606464+0.0131509006j),(0.9030895829+0.3385739923j),(0.9028795362+0.3393721879j),(0.2345820069+0.1813534498j)
3.328,(-0.3104992211+0.01356711984j),(0.9019612074+0.3383182585j),(0.9020739794+0.3397064209j),(0.2359973192+0.1799265742j)
3.3312,(-0.3115988374+0.01304642111j),(0.9006287456+0.3407919109j),(0.9017282724+0.339653492j),(0.2347388268+0.1793919951j)
3.3344,(-0.3123225868+0.01203801483j),(0.901740551+0.3317894638j),(0.9007187486+0.3412536383j),(0.2391795963+0.1792454422j)
3.3376,(-0.3125051856+0.01192989945j),(0.9011468291+0.3380829096j),(0.9016648531+0.3396086693j),(0.2370437682+0.1797035038j)
3.3408,(-0.3133692145+0.01217965782j),(0.8995831609+0.3406534195j),(0.9008325338+0.3407931328j),(0.2376222163+0.1792823076j)
3.344,(-0.3130738139+0.009267866611j),(0.9006729722+0.340110898j),(0.9013615251+0.3409695923j),(0.2374384701+0.1823289692j)
