,s 11,s 12,s 21,s 22
3.344,(-0.3425087333+0.03011825681j),(0.8826516271+0.3645543158j),(0.8833588958+0.3657702208j),(0.236832723+0.22958377j)
3.3472,(-0.3431538641+0.03162647784j),(0.8818290234+0.3647457063j),(0.8824762106+0.3652014434j),(0.2372861803+0.2266287506j)
3.3504,(-0.3433421254+0.03006158769j),(0.8833462+0.3587606549j),(0.8815746903+0.3682549j),(0.2367222607+0.2262132764j)
3.3536,(-0.3438065648+0.0319840461j),(0.8806427121+0.3651741743j),(0.8808344603+0.3650007248j),(0.2381855547+0.225707829j)
3.3568,(-0.3445019126+0.03096678853j),(0.8810095787+0.364792645j),(0.8812770844+0.3659421802j),(0.2382807285+0.2262872607j)
3.36,(-0.3454882205+0.02837548777j),(0.8809047341+0.3646967411j),(0.8814450502+0.3647800684j),(0.2408131957+0.227498278j)
3.3632,(-0.3444966376+0.02855810523j),(0.8815550804+0.3650162816j),(0.8826436996+0.3650816381j),(0.2393648773+0.2273182571j)
3.3664,(-0.3455072939+0.02767027169j),(0.8811168671+0.3643010259j),(0.8814072609+0.3638685644j),(0.2413199991+0.22723037j)
3.3696,(-0.345068574+0.0278683342j),(0.8805176616+0.3661882579j),(0.8813014627+0.3649771214j),(0.2406861186+0.2264043689j)
3.3728,(-0.3454863131+0.02751339972j),(0.8804594874+0.3650467992j),(0.8804129362+0.3642264605j),(0.2414363772+0.2265814543j)
3.376,(-0.3451771736+0.02617543936j),(0.8811647296+0.3659212887j),(0.8820329309+0.3652936816j),(0.2413413972+0.2276204228j)
3.3792,(-0.344628334+0.0262067616j),(0.8804605007+0.3678210378j),(0.8810685873+0.3667822778j),(0.2407197654+0.2269921154j)
3.3824,(-0.343806386+0.02558198944j),(0.8805253506+0.3671064377j),(0.8812991977+0.3662447929j),(0.2412046194+0.2273875326j)
3.3856,(-0.3429289758+0.02484745532j),(0.8812364936+0.3669926822j),(0.8818737268+0.3665451705j),(0.2406931818+0.2281380296j)
3.3888,(-0.3447947502+0.02343720198j),(0.879825294+0.3693332076j),(0.8814307451+0.3667327464j),(0.2417095155+0.2274259925j)
3.392,(-0.3460101783+0.02459391952j),(0.878857255+0.3677602112j),(0.8798123002+0.3679252565j),(0.2427020371+0.2261047661j)
3.3952,(-0.3447499871+0.0218191985j),(0.8801409602+0.3689264655j),(0.8810455799+0.367601335j),(0.2414479554+0.2279033065j)
3.3984,(-0.3456860483+0.02314923704j),(0.879113555+0.3680581152j),(0.8798817992+0.3676831722j),(0.2433221638+0.2264378369j)
3.4016,(-0.3449325264+0.022362113j),(0.8796582222+0.3691034913j),(0.8804430962+0.3687146008j),(0.2424784899+0.227232933j)
3.4048,(-0.3467499614+0.02162455767j),(0.8784896135+0.3700038195j),(0.8801072836+0.3686914444j),(0.2434109896+0.2271931767j)
3.408,(-0.3448542953+0.02216234803j),(0.8789174557+0.3706921935j),(0.8796553016+0.3703516722j),(0.241622135+0.2265991271j)
3.4112,(-0.348436445+0.02125032246j),(0.8777952194+0.3695278466j),(0.878913641+0.3687638342j),(0.2452419102+0.2263830304j)
3.4144,(-0.3470499516+0.02127278596j),(0.8775962591+0.3712082505j),(0.8786830902+0.3704556227j),(0.2434121668+0.225420028j)
3.4176,(-0.3494556546+0.02072635293j),(0.877007544+0.3687515259j),(0.878195703+0.3689464927j),(0.2469635308+0.2255797684j)
3.4208,(-0.3484486341+0.01840770245j),(0.8776628375+0.3706533909j),(0.8788791299+0.3703645766j),(0.2455639839+0.2284819186j)
3.424,(-0.3497781157+0.02077610046j),(0.8766354322+0.3691227436j),(0.8773583174+0.3708307743j),(0.2462104559+0.2255252302j)
3.4272,(-0.3493392766+0.02244003676j),(0.874699533+0.3726204038j),(0.8753390908+0.3721794486j),(0.244359225+0.2232254744j)
3.4304,(-0.3485805392+0.01504658908j),(0.8792375922+0.3702877462j),(0.8802503943+0.3715577722j),(0.2468581647+0.2320395261j)
3.4336,(-0.3536849618+0.01994098723j),(0.8744379282+0.3685552776j),(0.8746652603+0.3703623712j),(0.2497361451+0.2227287591j)
3.4368,(-0.3516114354+0.01744980365j),(0.8764377832+0.3706378341j),(0.8773106933+0.3700295985j),(0.2488065213+0.2271395922j)
3.44,(-0.3496362865+0.01597293839j),(0.8771486878+0.371394217j),(0.8780580759+0.3725844324j),(0.2470839173+0.2286059409j)
3.4432,(-0.349325031+0.01518781483j),(0.8772656918+0.3705112338j),(0.8784505129+0.3733014166j),(0.2472526133+0.2291895598j)
3.4464,(-0.352991879+0.01390732825j),(0.8765444756+0.3691804707j),(0.8765649796+0.370470196j),(0.2515273988+0.2274589986j)
3.4496,(-0.350084573+0.01576023549j),(0.8765493035+0.3729422092j),(0.8771854043+0.3734389246j),(0.2468823045+0.227532655j)
3.4528,(-0.3513610065+0.01242750883j),(0.8767877221+0.370248884j),(0.8774873614+0.3717666268j),(0.2506105006+0.2286136448j)
3.456,(-0.3487572968+0.012457937j),(0.8770917654+0.3724225163j),(0.8777089715+0.3746477365j),(0.2478273809+0.2289944291j)
3.4592,(-0.3491173089+0.01217254438j),(0.8772750497+0.3733978271j),(0.8782353401+0.3741299808j),(0.2473821193+0.2292315215j)
3.4624,(-0.3519321978+0.01484997571j),(0.8729977608+0.3743055165j),(0.8745013475+0.3757882416j),(0.2489283532+0.2241041064j)
3.4656,(-0.3474677205+0.01019409299j),(0.8772969246+0.3752361834j),(0.8785360456+0.376506269j),(0.2467192709+0.2300532758j)
3.4688,(-0.3516402245+0.01098728366j),(0.8756052256+0.3725503683j),(0.8761914372+0.3742902577j),(0.250565052+0.2268182188j)
3.472,(-0.3548026085+0.01474903524j),(0.8710149527+0.3747861981j),(0.8717405796+0.3755371869j),(0.2516867816+0.2206629813j)
3.4752,(-0.3526819944+0.009007662535j),(0.874635458+0.3733882904j),(0.8752795458+0.374976337j),(0.2527492344+0.227037549j)
3.4784,(-0.3505148292+0.003878422081j),(0.8788617253+0.3727627099j),(0.8794004917+0.3732495904j),(0.25266096+0.2334222198j)
3.4816,(-0.3481492996-0.0003697238863j),(0.8807482719+0.3741069436j),(0.8816327453+0.3740288615j),(0.2524842024+0.2381490469j)
3.4848,(-0.3514479697+0.0129539147j),(0.8709564209+0.3783975542j),(0.872466743+0.3799684346j),(0.2479837835+0.222116217j)
3.488,(-0.3504822254+0.008142471313j),(0.8751428127+0.3767619431j),(0.8758423328+0.3790147007j),(0.2493552864+0.2281545401j)
3.4912,(-0.3519822955+0.004106149077j),(0.876535058+0.3750674725j),(0.8771350384+0.3763210177j),(0.2532649338+0.2310954034j)
3.4944,(-0.3544929624+0.00601991266j),(0.8729768991+0.3757300377j),(0.8740642667+0.3769008517j),(0.2546401918+0.227248013j)
3.4976,(-0.3556404114+0.007203444839j),(0.8724538088+0.3754735589j),(0.8727669716+0.3772838116j),(0.2544269562+0.2252290547j)
3.5008,(-0.3549167812+0.00221170485j),(0.8758689165+0.3737560213j),(0.8763176799+0.3758841753j),(0.2566514611+0.2309876531j)
3.504,(-0.3515455127+0.003980926704j),(0.8744447231+0.3788414001j),(0.8761695623+0.379688859j),(0.2517226934+0.2305558473j)
3.5072,(-0.3531825542+0.007190600038j),(0.8723856211+0.378344506j),(0.8732494116+0.380854547j),(0.2515985966+0.2266291082j)
3.5104,(-0.3528453708+0.002807468176j),(0.8738400936+0.3780746758j),(0.8756763935+0.3796791434j),(0.2531912029+0.2302057743j)
3.5136,(-0.3563340604+0.003964282572j),(0.8714166284+0.376193732j),(0.872666657+0.377414912j),(0.2568182647+0.22636877j)
3.5168,(-0.3559579849+0.004388153553j),(0.8717187643+0.3773625493j),(0.8718618751+0.379414469j),(0.2554100156+0.2256969213j)
3.52,(-0.3559196889+0.003076732159j),(0.8712453246+0.3762747347j),(0.8723571897+0.379121393j),(0.2567827702+0.2266540527j)
3.5232,(-0.3556057513+0.002675369382j),(0.8707978129+0.37819314j),(0.8724372387+0.3789897561j),(0.256708473+0.2266157568j)
3.5264,(-0.3569693267+0.003542672843j),(0.8712075353+0.3771590292j),(0.8714080453+0.3796553314j),(0.2566494346+0.2255093157j)
3.5296,(-0.3567206562+0.001542873681j),(0.8699755669+0.3780415952j),(0.8711326122+0.3799560964j),(0.2571003735+0.2256093472j)
3.5328,(-0.3568556905+0.001297533512j),(0.8698323965+0.378012687j),(0.8709713221+0.3800261021j),(0.2575405538+0.224981606j)
3.536,(-0.3575864434+0.001118645072j),(0.8704409599+0.378028363j),(0.8706325293+0.3800032139j),(0.2580334544+0.2252938896j)
3.5392,(-0.358199507+0.00060791336j),(0.8702576756+0.3780256212j),(0.8707789779+0.3806106448j),(0.2582714558+0.2254497856j)
3.5424,(-0.3573505878-0.001753747463j),(0.8691775203+0.3793896437j),(0.8704090714+0.3807846904j),(0.2586453855+0.2255958915j)
3.5456,(-0.3583676517-0.001266345382j),(0.8699251413+0.3780914247j),(0.8701181412+0.3805698752j),(0.2599724531+0.2249159217j)
3.5488,(-0.3596025407+0.0005741491914j),(0.8674021363+0.379544735j),(0.8676348329+0.3823438585j),(0.2595364749+0.2219791859j)
3.552,(-0.3587633371-0.003032118082j),(0.8688556552+0.3808687925j),(0.8697844148+0.3825268149j),(0.2602376938+0.2253655791j)
3.5552,(-0.3577432036-0.004637211561j),(0.8693131208+0.3808557093j),(0.8708205223+0.3816073537j),(0.2601932287+0.2268682122j)
3.5584,(-0.3620614111-0.00573708117j),(0.8690482974+0.3764517903j),(0.8693698645+0.3797318935j),(0.2657586336+0.2247288227j)
3.5616,(-0.3595836759-0.005984902382j),(0.8688146472+0.3799623251j),(0.8701748252+0.3822929263j),(0.263114363+0.2264542431j)
3.5648,(-0.3591667712-0.005062811077j),(0.8691843748+0.380502224j),(0.8690992594+0.3839825094j),(0.2614949942+0.2248649597j)
3.568,(-0.3600612283-0.007643058896j),(0.8696289659+0.3798682094j),(0.8705323935+0.3818566799j),(0.264509052+0.2269019485j)
3.5712,(-0.3606627882-0.006336539984j),(0.8677071333+0.3806270361j),(0.868719101+0.3822349608j),(0.2638471723+0.2252478898j)
3.5744,(-0.3603243828-0.00600245595j),(0.8682643771+0.3808147907j),(0.8680229187+0.3839687705j),(0.2628602386+0.2242264748j)
3.5776,(-0.3606838286-0.00827345252j),(0.869304657+0.3790403008j),(0.8695036173+0.382781595j),(0.2648944855+0.2262401283j)
3.5808,(-0.3609451056-0.009635910392j),(0.8686426878+0.3811701536j),(0.8694850206+0.3825765848j),(0.2656822801+0.2269968688j)
3.584,(-0.3606938422-0.008060276508j),(0.8682753444+0.3801200688j),(0.8680519462+0.3842654824j),(0.2647314072+0.2252651006j)
3.5872,(-0.3618266582-0.007783414796j),(0.8673866391+0.3804013431j),(0.8669947386+0.3835116625j),(0.2654341757+0.2247366905j)
3.5904,(-0.3597694039-0.01102733612j),(0.8688260913+0.3823614717j),(0.8693631887+0.3846788704j),(0.2648411095+0.2276900709j)
3.5936,(-0.361928165-0.009149312973j),(0.8675695658+0.3807929456j),(0.8671439886+0.3845629096j),(0.2653428316+0.2252368331j)
3.5968,(-0.3627364337-0.01030118018j),(0.8664544821+0.3809626698j),(0.8661811352+0.3843639791j),(0.2670347989+0.2241172791j)
3.6,(-0.359331429-0.01018040627j),(0.8670625091+0.3842270374j),(0.8679104447+0.3868108392j),(0.2633089125+0.2264128774j)
3.6032,(-0.362060219-0.01154208183j),(0.8658973575+0.3822898269j),(0.8661987185+0.3854323626j),(0.2665128112+0.224584505j)
3.6064,(-0.3629331589-0.01060406864j),(0.8663494587+0.3823257387j),(0.8664105535+0.3857636154j),(0.2664342225+0.2241328061j)
3.6096,(-0.361302197-0.01139133424j),(0.8655190468+0.3836402297j),(0.8662574291+0.3867873549j),(0.2657064795+0.2248143256j)
3.6128,(-0.3626059294-0.01382241957j),(0.8661849499+0.3830169141j),(0.8664878607+0.3852522075j),(0.2676789761+0.2255761921j)
3.616,(-0.3634513021-0.01312684268j),(0.8660902381+0.3818109334j),(0.8652271032+0.3855575919j),(0.2683300972+0.2241358906j)
3.6192,(-0.3618769944-0.01376780868j),(0.8658333421+0.3837983012j),(0.8663657308+0.3871118426j),(0.2665267885+0.2246265262j)
3.6224,(-0.3632260859-0.01209886372j),(0.8623992801+0.3853429258j),(0.8632247448+0.3876591623j),(0.2661871314+0.2220802903j)
3.6256,(-0.3641929328-0.01509351283j),(0.8654649258+0.3823499382j),(0.865228653+0.3859922588j),(0.2697640657+0.2238206863j)
3.6288,(-0.3655144274-0.01614878327j),(0.8642637134+0.3821973801j),(0.8640633225+0.3855707049j),(0.2716765702+0.2226719856j)
3.632,(-0.3658286929-0.01584675908j),(0.8631066084+0.3821425438j),(0.8634905815+0.3856296539j),(0.271956712+0.2217331231j)
3.6352,(-0.3634271622-0.01760955155j),(0.865766108+0.3845812678j),(0.8650150299+0.3881000578j),(0.2700875103+0.2251876742j)
3.6384,(-0.3654463887-0.01975092664j),(0.8666173816+0.3818806708j),(0.8659252524+0.3863265216j),(0.273465097+0.2250003964j)
3.6416,(-0.3686323762-0.01948286593j),(0.8629699945+0.3806892335j),(0.8634235263+0.3834705353j),(0.2765279412+0.221193403j)
3.6448,(-0.364795655-0.02130287886j),(0.8663994074+0.3840433955j),(0.8663748503+0.3875384033j),(0.273037672+0.2262444794j)
3.648,(-0.3654735088-0.02170420811j),(0.8642327785+0.3860119581j),(0.8647450209+0.3877524137j),(0.2735778689+0.2246822864j)
3.6512,(-0.3649431467-0.02380630374j),(0.8662525415+0.3847834468j),(0.8666395545+0.3877673447j),(0.2748632729+0.2271656394j)
3.6544,(-0.3649956882-0.02358816937j),(0.8664687276+0.3850003183j),(0.8658932447+0.3887405396j),(0.274422735+0.2266515493j)
3.6576,(-0.3640747368-0.0222979933j),(0.8638079762+0.3880445361j),(0.8646672964+0.3908839822j),(0.2718736529+0.2260568887j)
3.6608,(-0.3630022109-0.02467536181j),(0.8654481173+0.3887889385j),(0.866422534+0.3908616304j),(0.2727607489+0.2283911556j)
3.664,(-0.3636345267-0.02360479534j),(0.8654951453+0.3879811168j),(0.8651852012+0.3922714293j),(0.272523284+0.2275027931j)
3.6672,(-0.3657829762-0.02406050265j),(0.8624259233+0.3881072104j),(0.863391161+0.3904514909j),(0.273866713+0.2247968763j)
3.6704,(-0.3638147414-0.02408576012j),(0.8628761172+0.3906136751j),(0.8637392521+0.3927456737j),(0.271600306+0.226107806j)
3.6736,(-0.3699705303-0.02484650165j),(0.8608034849+0.3825452328j),(0.8598009944+0.3872508109j),(0.279140234+0.2205849141j)
3.6768,(-0.3660416603-0.0249183774j),(0.8613817692+0.3885100484j),(0.8618288636+0.3913106024j),(0.274564594+0.2236825228j)
3.68,(-0.3603422046-0.0244076848j),(0.8634611964+0.3961812258j),(0.8644849062+0.3971782625j),(0.2679889798+0.2289316356j)
3.6832,(-0.368081212-0.02801683545j),(0.8636987805+0.3845513463j),(0.8624035716+0.3887783885j),(0.279509604+0.2242832929j)
3.6864,(-0.367154032-0.02362101525j),(0.8577278256+0.39100492j),(0.8577404618+0.3930025101j),(0.2731710374+0.2196816206j)
3.6896,(-0.363045305-0.02678388357j),(0.8633518219+0.3914472163j),(0.8638251424+0.3968039155j),(0.2722382843+0.2268428653j)
3.6928,(-0.3672156334-0.02900965512j),(0.8608692884+0.3876871169j),(0.86201334+0.3906378746j),(0.2785595357+0.2234876752j)
3.696,(-0.3660303354-0.02606984973j),(0.8605683446+0.3904547691j),(0.8604010344+0.39494735j),(0.2738099694+0.2225774378j)
3.6992,(-0.363895148-0.032874614j),(0.8667559624+0.3896234334j),(0.8674495816+0.3936946988j),(0.2780641615+0.2302191705j)
3.7024,(-0.3642652035-0.0338422507j),(0.8660607338+0.3904215991j),(0.8660477996+0.3930820227j),(0.2791860104+0.2292782664j)
3.7056,(-0.3688980341-0.02795289457j),(0.8582402468+0.3888181448j),(0.8574293852+0.3935367465j),(0.2766246796+0.2193389237j)
3.7088,(-0.3650093377-0.0344004482j),(0.8626285195+0.3952877223j),(0.8643946648+0.3938203454j),(0.2778964341+0.2274428904j)
3.712,(-0.366958797-0.03131572902j),(0.8602640629+0.3897571862j),(0.8597591519+0.3943170607j),(0.2778379917+0.2228666544j)
3.7152,(-0.3687680066-0.03204809129j),(0.8610106707+0.3878728449j),(0.8598100543+0.3932344913j),(0.2800222635+0.2219870985j)
3.7184,(-0.3661789298-0.03242939711j),(0.8602677584+0.3927984834j),(0.8604747653+0.3974366188j),(0.2771880925+0.2246360779j)
3.7216,(-0.3671355844-0.03373128176j),(0.8615794182+0.3904590011j),(0.8599768877+0.3955850899j),(0.2796475291+0.2243401408j)
3.7248,(-0.369985044-0.03270690143j),(0.856918633+0.3907548189j),(0.8567219973+0.3948630095j),(0.2796881795+0.2199918628j)
3.728,(-0.3696755767-0.03593783081j),(0.8566458821+0.3945401609j),(0.8587915301+0.3931879401j),(0.2817448378+0.222063452j)
3.7312,(-0.3713824749-0.03528147936j),(0.8573974371+0.3885161579j),(0.8571212292+0.3924567103j),(0.2840508521+0.2194648832j)
3.7344,(-0.3705832362-0.03605372086j),(0.857914567+0.390442431j),(0.8577960134+0.3940829635j),(0.2831849158+0.2210308611j)
3.7376,(-0.369862169-0.036602512j),(0.8569303751+0.3925468326j),(0.8572312593+0.3961540461j),(0.2820311189+0.22223562j)
3.7408,(-0.3702941239-0.03712293506j),(0.8568145037+0.392234683j),(0.8568305969+0.3952739835j),(0.2831414342+0.221813634j)
3.744,(-0.3716456592-0.03709520027j),(0.8568552732+0.3902748823j),(0.855866909+0.3939077556j),(0.2847056985+0.2198700756j)
3.7472,(-0.3706849813-0.03863398731j),(0.8552951217+0.3938661218j),(0.8563036323+0.395467937j),(0.2839765251+0.2209430784j)
3.7504,(-0.3700931072-0.03993421793j),(0.8585776687+0.392665416j),(0.858094573+0.3968545198j),(0.284580797+0.2234821618j)
3.7536,(-0.3708295524-0.04040557891j),(0.8583653569+0.3918498158j),(0.8575724363+0.3959765434j),(0.2856182754+0.2224980295j)
3.7568,(-0.3713478148-0.04025827348j),(0.8565495014+0.3916581273j),(0.8552508354+0.396386683j),(0.2855783999+0.2206837833j)
3.76,(-0.3684577346-0.04062048346j),(0.8563747406+0.3974643648j),(0.8571839929+0.4018344283j),(0.281560272+0.2242004275j)
3.7632,(-0.3706463873-0.04245051742j),(0.8581054211+0.3936775923j),(0.8574715257+0.3973635733j),(0.2862061858+0.2229897082j)
3.7664,(-0.3722517788-0.04453597963j),(0.8565434813+0.3919549584j),(0.8569494486+0.3938459754j),(0.2893535793+0.2208475471j)
3.7696,(-0.3706738055-0.04334891587j),(0.8558981419+0.3957030773j),(0.8563991785+0.398442626j),(0.2857657075+0.2220472097j)
3.7728,(-0.371004194-0.0425931178j),(0.856477499+0.3936350048j),(0.8548157811+0.399853915j),(0.2855748832+0.2213377655j)
3.776,(-0.3701643348-0.04592628032j),(0.8574789762+0.3956741095j),(0.8575622439+0.3978457451j),(0.2880873382+0.2233169675j)
3.7792,(-0.3708705604-0.04559895396j),(0.8579170704+0.3942278624j),(0.8563990593+0.3986062407j),(0.2882219255+0.2223455161j)
3.7824,(-0.3711121678-0.04566077143j),(0.8560177088+0.3960828483j),(0.8551908135+0.3998123407j),(0.2873459756+0.2214211524j)
3.7856,(-0.3716381192-0.04678215459j),(0.854385674+0.3972233236j),(0.8544525504+0.3985975683j),(0.2881628573+0.2202652991j)
3.7888,(-0.3712524176-0.04685774446j),(0.8551526666+0.3963930011j),(0.8550142646+0.3990186155j),(0.2883920074+0.2207232267j)
3.792,(-0.3726993501-0.04643563926j),(0.855017662+0.3933437765j),(0.853605032+0.39906919j),(0.289139539+0.2188487351j)
3.7952,(-0.3715186715-0.0482211411j),(0.8543380499+0.3963202238j),(0.8541808128+0.3995584846j),(0.2894844711+0.2197131813j)
3.7984,(-0.3696974814-0.04867417738j),(0.8554115295+0.4001744986j),(0.8543457389+0.4017594159j),(0.2879834175+0.2222572416j)
3.8016,(-0.3719556332-0.04741758108j),(0.8532258272+0.3957181275j),(0.8515667915+0.4006235898j),(0.2885331511+0.2179395258j)
3.8048,(-0.3716045618-0.05032604933j),(0.854279995+0.3989791572j),(0.8539171219+0.4008158743j),(0.2899313569+0.2206000984j)
3.808,(-0.3717251718-0.05030747131j),(0.8546403646+0.3968896866j),(0.8527427912+0.4010715187j),(0.2907153368+0.2200509906j)
3.8112,(-0.3741553724-0.0516513139j),(0.8539547324+0.3931882679j),(0.8529539108+0.3975736499j),(0.294162333+0.2173791975j)
3.8144,(-0.3722112179-0.0517449379j),(0.853643775+0.3979426324j),(0.8533357978+0.4012601972j),(0.2913987041+0.2201107889j)
3.8176,(-0.3730800748-0.05195097253j),(0.8529729843+0.3970718086j),(0.8515062332+0.4010227025j),(0.2913540602+0.2184639424j)
3.8208,(-0.3731275797-0.0532643646j),(0.8541043997+0.396651268j),(0.8523986936+0.4007264078j),(0.2932339907+0.2192106694j)
3.824,(-0.3725952208-0.05450488627j),(0.8535326719+0.3985589147j),(0.8537324071+0.4018070698j),(0.2930412889+0.2207001448j)
3.8272,(-0.3745524585-0.05390636623j),(0.8502082825+0.3962805867j),(0.8492226005+0.3997275233j),(0.2930124998+0.2163500041j)
3.8304,(-0.3742045164-0.05471208692j),(0.8533225656+0.3965939581j),(0.8509525657+0.4008523524j),(0.2946200371+0.2183330655j)
3.8336,(-0.3721587658-0.0553368032j),(0.8520454168+0.4016790986j),(0.8519804478+0.4045203328j),(0.2921139896+0.221039325j)
3.8368,(-0.373464793-0.05563843995j),(0.8524676561+0.3985240161j),(0.8515238166+0.4014527202j),(0.2941725254+0.2193759233j)
3.84,(-0.3744003475-0.05647712946j),(0.8529363275+0.3964194655j),(0.85094136+0.400750041j),(0.2961730361+0.2181625366j)
3.8432,(-0.3732590377-0.05793769658j),(0.8525390625+0.4006528854j),(0.8522270322+0.4031566679j),(0.2954656184+0.2203879803j)
3.8464,(-0.3740310073-0.05698718131j),(0.8522400856+0.3990144134j),(0.8508155942+0.4032512009j),(0.2952073514+0.2191998512j)
3.8496,(-0.3733290136-0.05965422094j),(0.8537485003+0.3998845816j),(0.8524892926+0.4031476378j),(0.2978383899+0.2206912488j)
3.8528,(-0.373116672-0.0582806319j),(0.8521291018+0.4018690884j),(0.8514049649+0.4056300819j),(0.2949713767+0.2206135541j)
3.856,(-0.3732270598-0.060390912j),(0.853513062+0.4015197158j),(0.8529571891+0.4033019841j),(0.2979972959+0.2205043286j)
3.8592,(-0.3743554056-0.06149671972j),(0.8522123098+0.3998386264j),(0.8519370556+0.4019729495j),(0.2993817031+0.2186490446j)
3.8624,(-0.3755930066-0.05944265425j),(0.8473989367+0.3985365629j),(0.845813036+0.4028513134j),(0.2956195474+0.2140044868j)
3.8656,(-0.3742403388-0.06217060238j),(0.8498635292+0.4030153155j),(0.850115478+0.4033645689j),(0.2984400392+0.2178608924j)
3.8688,(-0.37296772-0.0623729229j),(0.8523355126+0.4036756158j),(0.8507879972+0.4074406028j),(0.296956718+0.2209726274j)
3.872,(-0.3745023906-0.06231699884j),(0.8501031399+0.4009695947j),(0.8484221101+0.4052377343j),(0.2979014814+0.2174741328j)
3.8752,(-0.3751821518-0.06308573484j),(0.848030448+0.4027878344j),(0.847658515+0.4050886929j),(0.2975074649+0.2166090906j)
3.8784,(-0.3734342754-0.06406393647j),(0.8491684198+0.4056471586j),(0.8484578133+0.4076347351j),(0.2970504463+0.2188089192j)
3.8816,(-0.3753864765-0.0655118525j),(0.846316278+0.4036615491j),(0.8467154503+0.4038899541j),(0.2989775538+0.2153612077j)
3.8848,(-0.3767215014-0.0692935586j),(0.8539354801+0.3953746855j),(0.8533953428+0.3978449404j),(0.3086352348+0.2149754465j)
3.888,(-0.3750086427-0.06777786463j),(0.8530957699+0.4001102448j),(0.8516672254+0.4045807719j),(0.3040864468+0.2177321017j)
3.8912,(-0.376709342-0.06578528881j),(0.8441271782+0.4020685852j),(0.8433393836+0.4043123424j),(0.2981173694+0.2127216607j)
3.8944,(-0.3765493631-0.06571032107j),(0.8430454135+0.4036318064j),(0.8426644802+0.405572027j),(0.2973528206+0.2132209837j)
3.8976,(-0.3744598627-0.06940797716j),(0.8534494638+0.4020473957j),(0.8516834974+0.4063573778j),(0.3052398562+0.2190131545j)
3.9008,(-0.3760808408-0.06987302005j),(0.849550724+0.4010192156j),(0.8487687111+0.4039996862j),(0.3044319153+0.2152068019j)
3.904,(-0.3757929504-0.0735193193j),(0.8540316224+0.3978689313j),(0.8534020185+0.3999935985j),(0.3113406897+0.2157136202j)
3.9072,(-0.3758955002-0.06759154797j),(0.8433801532+0.40585953j),(0.8420630693+0.4102424085j),(0.297293067+0.2152779102j)
3.9104,(-0.3751405776-0.06668440253j),(0.8408508897+0.4100213051j),(0.8402072191+0.4141514301j),(0.293561846+0.2168800533j)
3.9136,(-0.3749136329-0.07210025191j),(0.8518374562+0.4030651748j),(0.8509895802+0.4056262076j),(0.3067277372+0.218149066j)
3.9168,(-0.3778482378-0.07211940736j),(0.8452936411+0.4000583887j),(0.8444435596+0.4029534459j),(0.3048928678+0.2112630606j)
3.92,(-0.3794919252-0.07280918956j),(0.8456256986+0.3946533799j),(0.8433801532+0.4001575112j),(0.3071799874+0.2077896744j)
3.9232,(0.374109149+0.0726903826j),(0.848475039+0.4074529409j),(0.8479894996+0.4106202126j),(-0.3042303622-0.218780309j)
3.9264,(0.3720406294+0.07257144153j),(0.8506115079+0.4159129858j),(0.8497906327+0.4185419977j),(-0.3019941151-0.2258630693j)
3.9296,(0.377559185+0.07390542328j),(0.8452205062+0.4015875459j),(0.8434169888+0.4066227973j),(-0.3051099777-0.2123060524j)
3.9328,(0.3782915771+0.07497633249j),(0.8431451917+0.4001210928j),(0.8420248628+0.4033815265j),(-0.3059580326-0.2085129172j)
3.936,(0.3738852739+0.07258439809j),(0.8444288969+0.4160697162j),(0.8437923193+0.4191239178j),(-0.2984368503-0.2219925374j)
3.9392,(0.3761427701+0.07619452477j),(0.8470491767+0.4067215323j),(0.84614259+0.4098159969j),(-0.3063307106-0.2155532539j)
3.9424,(0.3769547343+0.07805131376j),(0.8450902104+0.4055570364j),(0.8459345698+0.4065253437j),(-0.3083894253-0.2124910057j)
3.9456,(0.3772008121+0.07752332836j),(0.8442521691+0.4048967659j),(0.8436318636+0.4075502753j),(-0.3062817454-0.2118692398j)
3.9488,(0.3770296574+0.07886260748j),(0.8476500511+0.4030450284j),(0.8460891247+0.4072287083j),(-0.3102436364-0.2123874426j)
3.952,(0.3764230013+0.08004960418j),(0.848549664+0.4038099349j),(0.8485885859+0.4064277411j),(-0.3119771183-0.2132133096j)
3.9552,(0.3793168664+0.08115478605j),(0.8444064856+0.3987301886j),(0.8439839482+0.4019433856j),(-0.3121430278-0.2061222047j)
3.9584,(0.3759202361+0.08057415485j),(0.8487145901+0.4071862102j),(0.8477346301+0.4090668559j),(-0.3115357161-0.2146830857j)
3.9616,(0.3751430809+0.08055261523j),(0.8456960917+0.4142966866j),(0.8463706374+0.4140336514j),(-0.3084092736-0.2179274261j)
3.9648,(0.3773017526+0.08566601574j),(0.8549008369+0.3981135786j),(0.8537939191+0.4010927081j),(-0.3222034276-0.2101964355j)
3.968,(0.3773462772+0.08460830152j),(0.8482065201+0.4035728574j),(0.8484533429+0.4050529897j),(-0.31639871-0.2108671665j)
3.9712,(0.3775781691+0.08123391867j),(0.8389905691+0.4097567797j),(0.8374900222+0.4133624434j),(-0.3043486178-0.2121856362j)
3.9744,(0.3788433671+0.08333070576j),(0.8396756649+0.404613167j),(0.8390503526+0.4077761173j),(-0.3090934157-0.2083082944j)
3.9776,(0.3767219782+0.08580179513j),(0.845692277+0.4088730812j),(0.8455813527+0.4107859731j),(-0.3138431311-0.2134393901j)
