Frequency,S11,S21
1.31328e-09,(-0.1052310839-0.2796068192j),(-0.1052310839-0.2796068192j)
1.31392e-09,(-0.1055524051-0.2798599303j),(-0.1055524051-0.2798599303j)
1.3145599999999999e-09,(-0.105515264-0.2800360322j),(-0.105515264-0.2800360322j)
1.3152e-09,(-0.105633989-0.2800030112j),(-0.105633989-0.2800030112j)
1.3158399999999999e-09,(-0.1058029532-0.2802888453j),(-0.1058029532-0.2802888453j)
1.3164800000000002e-09,(-0.1056863219-0.2802424431j),(-0.1056863219-0.2802424431j)
1.31712e-09,(-0.1058867425-0.2803583443j),(-0.1058867425-0.2803583443j)
1.31776e-09,(-0.1061718091-0.2804005742j),(-0.1061718091-0.2804005742j)
1.3184e-09,(-0.1061672196-0.2804775834j),(-0.1061672196-0.2804775834j)
1.31904e-09,(-0.1060391814-0.2806877196j),(-0.1060391814-0.2806877196j)
1.31968e-09,(-0.1063944548-0.2807544768j),(-0.1063944548-0.2807544768j)
1.3203199999999998e-09,(-0.1063437685-0.2807693779j),(-0.1063437685-0.2807693779j)
1.32096e-09,(-0.1065359041-0.2807937562j),(-0.1065359041-0.2807937562j)
1.3216e-09,(-0.1065818891-0.2808581889j),(-0.1065818891-0.2808581889j)
1.3222400000000002e-09,(-0.106660679-0.2809748352j),(-0.106660679-0.2809748352j)
1.32288e-09,(-0.1068691909-0.2809735835j),(-0.1068691909-0.2809735835j)
1.32352e-09,(-0.1068647131-0.2808843255j),(-0.1068647131-0.2808843255j)
1.32416e-09,(-0.107326299-0.2811428607j),(-0.107326299-0.2811428607j)
1.3248e-09,(-0.1071105972-0.2812113166j),(-0.1071105972-0.2812113166j)
1.32544e-09,(-0.1074603945-0.2810736895j),(-0.1074603945-0.2810736895j)
1.3260799999999998e-09,(-0.1076567546-0.2811924517j),(-0.1076567546-0.2811924517j)
1.32672e-09,(-0.1074166-0.2813469172j),(-0.1074166-0.2813469172j)
1.32736e-09,(-0.1075486615-0.2813549638j),(-0.1075486615-0.2813549638j)
1.3280000000000002e-09,(-0.1077336967-0.2813163698j),(-0.1077336967-0.2813163698j)
1.32864e-09,(-0.1075862423-0.2815529406j),(-0.1075862423-0.2815529406j)
1.32928e-09,(-0.1077688858-0.2811443806j),(-0.1077688858-0.2811443806j)
1.3299199999999999e-09,(-0.1080568805-0.2812943161j),(-0.1080568805-0.2812943161j)
1.33056e-09,(-0.1079463959-0.2816320658j),(-0.1079463959-0.2816320658j)
1.3312e-09,(-0.1080980673-0.2814784944j),(-0.1080980673-0.2814784944j)
1.3318399999999998e-09,(-0.1081669554-0.2815931439j),(-0.1081669554-0.2815931439j)
1.3324800000000001e-09,(-0.1082258001-0.2817254066j),(-0.1082258001-0.2817254066j)
1.33312e-09,(-0.1083494499-0.2817344368j),(-0.1083494499-0.2817344368j)
1.3337600000000002e-09,(-0.1085718274-0.2816946507j),(-0.1085718274-0.2816946507j)
1.3344e-09,(-0.1085944772-0.2817831337j),(-0.1085944772-0.2817831337j)
1.33504e-09,(-0.1084898114-0.2818348706j),(-0.1084898114-0.2818348706j)
1.3356799999999999e-09,(-0.1089072749-0.2820357084j),(-0.1089072749-0.2820357084j)
1.33632e-09,(-0.1088350639-0.2820958793j),(-0.1088350639-0.2820958793j)
1.33696e-09,(-0.109069027-0.282122463j),(-0.109069027-0.282122463j)
1.3375999999999998e-09,(-0.1090139076-0.2824077308j),(-0.1090139076-0.2824077308j)
1.3382400000000001e-09,(-0.1089946106-0.2823851705j),(-0.1089946106-0.2823851705j)
1.33888e-09,(-0.1093511134-0.2825556695j),(-0.1093511134-0.2825556695j)
1.3395200000000001e-09,(-0.1091856211-0.2827958167j),(-0.1091856211-0.2827958167j)
1.34016e-09,(-0.1095119938-0.2828533649j),(-0.1095119938-0.2828533649j)
1.3408e-09,(-0.1095240042-0.282957226j),(-0.1095240042-0.282957226j)
1.3414399999999999e-09,(-0.1095481813-0.2831052244j),(-0.1095481813-0.2831052244j)
1.34208e-09,(-0.109749712-0.2831403911j),(-0.109749712-0.2831403911j)
1.3427199999999999e-09,(-0.109824419-0.28331846j),(-0.109824419-0.28331846j)
1.3433600000000002e-09,(-0.1099207774-0.2834866345j),(-0.1099207774-0.2834866345j)
1.3440000000000001e-09,(-0.1099528-0.2835059464j),(-0.1099528-0.2835059464j)
1.34464e-09,(-0.1102385074-0.2838578522j),(-0.1102385074-0.2838578522j)
1.34528e-09,(-0.1103355214-0.2841528356j),(-0.1103355214-0.2841528356j)
1.34592e-09,(-0.1104825884-0.2840993702j),(-0.1104825884-0.2840993702j)
1.34656e-09,(-0.1103333086-0.2841435075j),(-0.1103333086-0.2841435075j)
1.3471999999999999e-09,(-0.110543564-0.2841630578j),(-0.110543564-0.2841630578j)
1.34784e-09,(-0.1108855531-0.284296751j),(-0.1108855531-0.284296751j)
1.3484799999999999e-09,(-0.1107668057-0.2845593393j),(-0.1107668057-0.2845593393j)
1.3491200000000002e-09,(-0.1108638719-0.2846431136j),(-0.1108638719-0.2846431136j)
1.3497600000000001e-09,(-0.1111352667-0.2847831547j),(-0.1111352667-0.2847831547j)
1.3504e-09,(-0.1113182753-0.2849704921j),(-0.1113182753-0.2849704921j)
1.35104e-09,(-0.1112442762-0.2849715948j),(-0.1112442762-0.2849715948j)
1.35168e-09,(-0.1115686595-0.2849274874j),(-0.1115686595-0.2849274874j)
1.35232e-09,(-0.1114933789-0.2852760851j),(-0.1114933789-0.2852760851j)
1.3529599999999998e-09,(-0.1115994006-0.2852870822j),(-0.1115994006-0.2852870822j)
